eq_recipeID|wow_spellID|enabled|could_enable|name|Comment|eq_tradeskillID_orig|eq_tradeskillID|eq_skill_needed|eq_trivial|no_fail|replace_container|min_expansion|produced_eqid_0|produced_name_0|produced_count_0|produced_eqid_1|produced_name_1|produced_count_1|produced_eqid_2|produced_name_2|produced_count_2|produced_eqid_3|produced_name_3|produced_count_3|component_eqid_0|component_name_0|component_count_0|component_eqid_1|component_name_1|component_count_1|component_eqid_2|component_name_2|component_count_2|component_eqid_3|component_name_3|component_count_3|component_eqid_4|component_name_4|component_count_4|component_eqid_5|component_name_5|component_count_5|component_eqid_6|component_name_6|component_count_6|component_eqid_7|component_name_7|component_count_7|component_eqid_8|component_name_8|component_count_8|component_eqid_9|component_name_9|component_count_9|container_eqid_0|container_name_0|container_eqid_1|container_name_1|required_eqid_0|required_name_0|required_eqid_1|required_name_1
8651|90257|1||Coalition Trader Gloves||69|69|0|0|1|0|-1|19899|Coalition Trader Gloves|1||||||||||16486|Silk Thread|2|19847|Desert Spiderling Hairs|2|13783|Ruined Cat Pelt|1|19559|Tattered Glove Pattern|1|19850|Rattlesnake Skin|1|||||||||||||||||||||||
8652|90258|1||Coalition Trader Leggings||69|69|0|0|1|0|-1|19900|Coalition Trader Leggings|1||||||||||16486|Silk Thread|3|19848|Dune Spiderling Hairs|2|12084|Low Quality Cat Pelt|1|19560|Tattered Pant Pattern|1|19851|Large Rattlesnake Skin|1|||||||||||||||||||||||
8653|90259|1||Coalition Trader Sleeves||69|69|0|0|1|0|-1|19897|Coalition Trader Sleeves|1||||||||||16486|Silk Thread|2|19848|Dune Spiderling Hairs|2|12084|Low Quality Cat Pelt|1|19557|Tattered Sleeve Pattern|1|19851|Large Rattlesnake Skin|1|||||||||||||||||||||||
8654|90260|1||Coalition Trader Tunic||69|69|0|0|1|0|-1|19896|Coalition Trader Tunic|1||||||||||16486|Silk Thread|4|12085|Medium Quality Cat Pelt|1|19556|Tattered Tunic Pattern|1|19849|Desert Tarantula Hairs|1|19852|Giant Rattlesnake Skin|1|||||||||||||||||||||||
8662|90261|1||Crazy Cleric Arm Plate||69|69|0|0|1|0|-1|9846|Crazy Cleric Arm Plate|1||||||||||6826|Vambraces of Distraction|1|29657|Crazy Cleric doll|1||||||||||||||||||||||||||||||||
8663|90262|1||Crazy Cleric Boots||69|69|0|0|1|0|-1|9850|Crazy Cleric Boots|10||||||||||6827|Boots of Distraction|1|29657|Crazy Cleric doll|1||||||||||||||||||||||||||||||||
8664|90263|1||Crazy Cleric Breastplate||69|69|0|0|1|0|-1|9844|Crazy Cleric Breastplate|1||||||||||6825|Breastplate of Distraction|1|29657|Crazy Cleric doll|1||||||||||||||||||||||||||||||||
8665|90264|1||Crazy Cleric Gauntlets||69|69|0|0|1|0|-1|9848|Crazy Cleric Gauntlets|10||||||||||6828|Gloves of Distraction|1|29657|Crazy Cleric doll|1||||||||||||||||||||||||||||||||
8666|90265|1||Crazy Cleric Greaves||69|69|0|0|1|0|-1|9849|Crazy Cleric Greaves|3||||||||||6824|Greaves of Distraction|1|29657|Crazy Cleric doll|1||||||||||||||||||||||||||||||||
8667|90266|1||Crazy Cleric Helm||69|69|0|0|1|0|-1|9845|Crazy Cleric Helm|1||||||||||6830|Crown of Distraction|1|29657|Crazy Cleric doll|1||||||||||||||||||||||||||||||||
8668|90267|1||Crazy Cleric Wrist Guard||69|69|0|0|1|0|-1|9847|Crazy Cleric Wrist Guard|1||||||||||6829|Wristguard of Distraction|1|29657|Crazy Cleric doll|1||||||||||||||||||||||||||||||||
8669|90268|1||Crown Of Distraction||69|69|0|0|1|0|-1|6830|Crown of Distraction|1||||||||||24554|a red throne|1|24555|a red crown|1|24558|a blue throne|1|24559|a blue crown|1||||||||||||||||||||||||||
8671|-1|0||Crucible Of Escape||69|69|0|102|0|0|-1|23595|Crucible of Escape|1||||||||||16908|High Quality Firing Sheet|1|23582|Unfired Crucible of Escape|1|23611|Misty Glazing|1|||||||||||||||||||||||||||||
8672|-1|0||Crystalline Valor Glaze||69|69|0|0|1|0|-1|29166|Crystalline Valor Glaze|1||||||||||28800|INVALID_ID|1|29355|Glaze Lacquer|1||||||||||||||||||||||||||||||||
8691|-1|0||Deep Muses Armguards Material||69|69|0|0|1|0|-1|9140|Deep Muses Armguards Material|1||||||||||19697|INVALID_ID|3|13073|Bone Chips|2|10956|Ruined Coyote Pelt|1|22123|Russet Oxide|1||||||||||||||||||||||||||
8692|-1|0||Deep Muses Boots Material||69|69|0|0|1|0|-1|9141|Deep Muses Boots Material|1||||||||||13006|Water Flask|2|13099|Spiderling Silk|2|19697|INVALID_ID|2|22124|Iron Oxide|1||||||||||||||||||||||||||
8693|-1|0||Deep Muses Bracer Material||69|69|0|0|1|0|-1|9139|Deep Muses Bracer Material|1||||||||||10981|Grikbar Kobold Scalp|1|13018|Short Ale|1|13071|Rat Whiskers|1|19697|INVALID_ID|1||||||||||||||||||||||||||
8694|-1|0||Deep Muses Breastplate Material||69|69|0|0|1|0|-1|9144|Deep Muses Breastplate Material|1||||||||||19697|INVALID_ID|5|9122|Berinsans Shirt|1|10957|Low Quality Coyote Pelt|1|10981|Grikbar Kobold Scalp|1|12113|Micro Servo|1|13198|Scrap Metal|1||||||||||||||||||||
8695|-1|0||Deep Muses Gauntlets Material||69|69|0|0|1|0|-1|9143|Deep Muses Gauntlets Material|1||||||||||19697|INVALID_ID|3|10264|Diseased Bone Marrow|1|12158|Aviak Talon|1|13144|Harpy Wing|1|19973|Moss Covered Drake Scale|1|||||||||||||||||||||||
8696|-1|0||Deep Muses Greaves Material||69|69|0|0|1|0|-1|9142|Deep Muses Greaves Material|1||||||||||19697|INVALID_ID|4|9121|Galorins Head|1|13016|Bottle of Kalish|1|13253|Spiderling Eye|1|13077|Minotaur Horn|1|||||||||||||||||||||||
8697|-1|0||Deep Muses Helm Material||69|69|0|0|1|0|-1|9138|Deep Muses Helm Material|1||||||||||19697|INVALID_ID|2|13037|Gnomish Spirits|1|13264|Rat Tooth|1|13783|Ruined Cat Pelt|1||||||||||||||||||||||||||
8698|90269|1||Diseased Glaze||69|69|0|0|1|0|-1|32225|Diseased Glaze|1||||||||||29355|Glaze Lacquer|1|29947|Putrid Ooze|1|29970|Foul Smelling Liquid|1|||||||||||||||||||||||||||||
8699|-1|0||Dismal Knight Boots||69|69|0|0|1|0|-1|19894|INVALID_ID|1||||||||||13783|Ruined Cat Pelt|2|19870|Large Leaf Scarab Tarsus|2|19644|Crude Iron Boots|1|||||||||||||||||||||||||||||
8700|-1|0||Dismal Knight Bracer||69|69|0|0|1|0|-1|19891|INVALID_ID|1||||||||||13783|Ruined Cat Pelt|1|19641|Crude Iron Bracers|1|19868|Leaf Scarab Sternite|1|||||||||||||||||||||||||||||
8701|-1|0||Dismal Knight Breastplate||69|69|0|0|1|0|-1|19889|INVALID_ID|1||||||||||19874|Giant Leaf Scarab Tergite|2|12085|Medium Quality Cat Pelt|1|19639|Crude Iron Breastplate|1|19873|Giant Leaf Scarab Carapace|1||||||||||||||||||||||||||
8702|-1|0||Dismal Knight Greaves||69|69|0|0|1|0|-1|19893|INVALID_ID|1||||||||||12084|Low Quality Cat Pelt|2|19872|Large Leaf Scarab Sternite|2|19643|Crude Iron Greaves|1|||||||||||||||||||||||||||||
8703|-1|0||Dismal Knight Gauntlets||69|69|0|0|1|0|-1|19892|INVALID_ID|1||||||||||19869|Leaf Scarab Tarsus|2|13783|Ruined Cat Pelt|1|19642|Crude Iron Gauntlets|1|||||||||||||||||||||||||||||
8704|-1|0||Dismal Knight Helm||69|69|0|0|1|0|-1|19888|INVALID_ID|1||||||||||19867|Large Leaf Scarab Eye|2|13783|Ruined Cat Pelt|1|19638|Crude Iron Helm|1|||||||||||||||||||||||||||||
8705|-1|0||Dismal Knight Vambraces||69|69|0|0|1|0|-1|19890|INVALID_ID|1||||||||||19871|Large Leaf Scarab Patella|2|12084|Low Quality Cat Pelt|1|19640|Crude Iron Vambraces|1|||||||||||||||||||||||||||||
8706|-1|0||Dismal Priest Boots||69|69|0|0|1|0|-1|19908|INVALID_ID|1||||||||||10956|Ruined Coyote Pelt|2|19862|Large Fire Beetle Tarsus|2|19644|Crude Iron Boots|1|||||||||||||||||||||||||||||
8707|-1|0||Dismal Priest Bracer||69|69|0|0|1|0|-1|19905|INVALID_ID|1||||||||||10956|Ruined Coyote Pelt|1|19641|Crude Iron Bracers|1|19916|Sand Scarab Hatchling Sternite|1|||||||||||||||||||||||||||||
8708|-1|0||Dismal Priest Breastplate||69|69|0|0|1|0|-1|19903|INVALID_ID|1||||||||||19866|Giant Fire Beetle Tergite|2|10703|Coyote Pelt|1|19639|Crude Iron Breastplate|1|19865|Giant Fire Beetle Carapace|1||||||||||||||||||||||||||
8709|-1|0||Dismal Priest Greaves||69|69|0|0|1|0|-1|19907|INVALID_ID|1||||||||||10957|Low Quality Coyote Pelt|2|19864|Large Fire Beetle Sternite|2|19643|Crude Iron Greaves|1|||||||||||||||||||||||||||||
8710|-1|0||Dismal Priest Gauntlets||69|69|0|0|1|0|-1|19906|INVALID_ID|1||||||||||19861|Sand Scarab Hatchling Tarsus|2|10956|Ruined Coyote Pelt|1|19642|Crude Iron Gauntlets|1|||||||||||||||||||||||||||||
8711|-1|0||Dismal Priest Helm||69|69|0|0|1|0|-1|19902|INVALID_ID|1||||||||||19860|Sand Scarab Hatchling Eye|2|10956|Ruined Coyote Pelt|1|19638|Crude Iron Helm|1|||||||||||||||||||||||||||||
8712|-1|0||Dismal Priest Vambraces||69|69|0|0|1|0|-1|19904|INVALID_ID|1||||||||||19863|Large Fire Beetle Patella|2|10957|Low Quality Coyote Pelt|1|19640|Crude Iron Vambraces|1|||||||||||||||||||||||||||||
8713|-1|0||Dismal Warrior Boots||69|69|0|0|1|0|-1|19887|INVALID_ID|1||||||||||10956|Ruined Coyote Pelt|2|19848|Dune Spiderling Hairs|2|19644|Crude Iron Boots|1|||||||||||||||||||||||||||||
8714|-1|0||Dismal Warrior Bracer||69|69|0|0|1|0|-1|19884|INVALID_ID|1||||||||||10956|Ruined Coyote Pelt|1|19641|Crude Iron Bracers|1|19854|Dune Spiderling Tibia|1|||||||||||||||||||||||||||||
8715|-1|0||Dismal Warrior Breastplate||69|69|0|0|1|0|-1|19882|INVALID_ID|1||||||||||10703|Coyote Pelt|1|19639|Crude Iron Breastplate|1|19858|Dune Tarantula Thorax|1|19859|Dune Tarantula Abdomen|1||||||||||||||||||||||||||
8716|-1|0||Dismal Warrior Greaves||69|69|0|0|1|0|-1|19886|INVALID_ID|1||||||||||10957|Low Quality Coyote Pelt|2|19857|Desert Tarantula Femur|2|19643|Crude Iron Greaves|1|||||||||||||||||||||||||||||
8717|-1|0||Dismal Warrior Gauntlets||69|69|0|0|1|0|-1|19885|INVALID_ID|1||||||||||19855|Dune Spiderling Tarsus|2|10956|Ruined Coyote Pelt|1|19642|Crude Iron Gauntlets|1|||||||||||||||||||||||||||||
8718|-1|0||Dismal Warrior Helm||69|69|0|0|1|0|-1|19881|INVALID_ID|1||||||||||19853|Desert Tarantula Eye|2|10956|Ruined Coyote Pelt|1|19638|Crude Iron Helm|1|||||||||||||||||||||||||||||
8720|-1|0||Dismal Warrior Vambraces||69|69|0|0|1|0|-1|19883|INVALID_ID|1||||||||||19856|Desert Tarantula Patella|2|10957|Low Quality Coyote Pelt|1|19640|Crude Iron Vambraces|1|||||||||||||||||||||||||||||
8721|90270|1||Divine Crystalline Glaze||69|69|0|0|1|0|-1|16578|Divine Crystalline Glaze|1||||||||||13006|Water Flask|1|16558|White Lead|1|22121|Permafrost Crystals|1|22124|Iron Oxide|1||||||||||||||||||||||||||
8723|90271|1||Earthen Glaze||69|69|0|0|1|0|-1|32223|Earthen Glaze|1||||||||||21705|Liquefied Earth|1|21730|Shattered Crystal|1|29355|Glaze Lacquer|1|||||||||||||||||||||||||||||
8724|-1|0||Emerald Novice Boots||69|69|0|0|1|0|-1|20304|Emerald Novice Boots|1||||||||||20269|Ruined Forest Drakeling Scales|2|20276|Arborean Sprout Root|2|19696|Crude Bronze Boots|1|||||||||||||||||||||||||||||
8725|-1|0||Emerald Novice Bracers||69|69|0|0|1|0|-1|20302|Emerald Novice Bracer|1||||||||||19693|Crude Bronze Bracers|1|20269|Ruined Forest Drakeling Scales|1|20277|Arborean Sprout Bark|1|||||||||||||||||||||||||||||
8726|-1|0||Emerald Novice Breastplate||69|69|0|0|1|0|-1|20307|Emerald Novice Breastplate|1||||||||||20279|Mature Arborean Bark|2|19691|Crude Bronze Breastplate|1|20271|Pristine Forest Drakeling Scales|1|||||||||||||||||||||||||||||
8727|-1|0||Emerald Novice Gauntlets||69|69|0|0|1|0|-1|20306|Emerald Novice Gauntlets|1||||||||||20275|Arborean Sprout Twig|2|19694|Crude Bronze Gauntlets|1|20269|Ruined Forest Drakeling Scales|1|||||||||||||||||||||||||||||
8728|-1|0||Emerald Novice Greaves||69|69|0|0|1|0|-1|20305|Emerald Novice Greaves|1||||||||||20270|Forest Drakeling Scales|2|20278|Arborean Sapling Bark|2|19695|Crude Bronze Greaves|1|||||||||||||||||||||||||||||
8729|-1|0||Emerald Novice Helm||69|69|0|0|1|0|-1|20301|Emerald Novice Helm|1||||||||||19690|Crude Bronze Helm|1|20269|Ruined Forest Drakeling Scales|1|20278|Arborean Sapling Bark|1|||||||||||||||||||||||||||||
8730|-1|0||Emerald Novice Vambraces||69|69|0|0|1|0|-1|20303|Emerald Novice Armguards|1||||||||||20278|Arborean Sapling Bark|2|19692|Crude Bronze Vambraces|1|20270|Forest Drakeling Scales|1|||||||||||||||||||||||||||||
8731|-1|0||Faithstone Of Courage||69|69|0|41|0|0|-1|24446|Faithstone of Courage|1||||||||||16578|Divine Crystalline Glaze|1|16908|High Quality Firing Sheet|1|24434|Unfired Faithstone of Courage|1|||||||||||||||||||||||||||||
8732|-1|0||Unfired Faithstone Of Courage||69|69|0|335|0|0|-1|24434|Unfired Faithstone of Courage|1||||||||||9650|INVALID_ID|1|10253|Vial of Distilled Mana|1|13006|Water Flask|1|16895|Idol Sketch|1|16896|Large Block of Magic Clay|1|24458|Marr Essence|1|||||||||||||||||21625|Sculpting Tools||
8733|-1|0||Faithstone Of Decay||69|69|0|41|0|0|-1|24444|Faithstone of Decay|1||||||||||16578|Divine Crystalline Glaze|1|16908|High Quality Firing Sheet|1|24432|Unfired Faithstone of Decay|1|||||||||||||||||||||||||||||
8734|-1|0||Unfired Faithstone Of Decay||69|69|0|335|0|0|-1|24432|Unfired Faithstone of Decay|1||||||||||9650|INVALID_ID|1|10253|Vial of Distilled Mana|1|13006|Water Flask|1|16895|Idol Sketch|1|16896|Large Block of Magic Clay|1|24456|Fetid Essence|1|||||||||||||||||21625|Sculpting Tools||
8735|-1|0||Faithstone Of Deep Musing||69|69|0|41|0|0|-1|24440|Faithstone of Deep Musing|1||||||||||16578|Divine Crystalline Glaze|1|16908|High Quality Firing Sheet|1|24428|Unfired Faithstone of Deep Musing|1|||||||||||||||||||||||||||||
8736|-1|0||Unfired Faithstone Of Deep Musing||69|69|0|335|0|0|-1|24428|Unfired Faithstone of Deep Musing|1||||||||||9650|INVALID_ID|1|10253|Vial of Distilled Mana|1|13006|Water Flask|1|16895|Idol Sketch|1|16896|Large Block of Magic Clay|1|24452|Clockwork Essence|1|||||||||||||||||21625|Sculpting Tools||
8737|-1|0||Unfired Faithstone Of Fear||69|69|0|335|0|0|-1|24426|Unfired Faithstone of Fear|1||||||||||9650|INVALID_ID|1|10253|Vial of Distilled Mana|1|13006|Water Flask|1|16895|Idol Sketch|1|16896|Large Block of Magic Clay|1|24450|Paineel Essence|1|||||||||||||||||21625|Sculpting Tools||
8738|-1|0||Faithstone Of Fear||69|69|0|41|0|0|-1|24438|Faithstone of Fear|1||||||||||16578|Divine Crystalline Glaze|1|16908|High Quality Firing Sheet|1|24426|Unfired Faithstone of Fear|1|||||||||||||||||||||||||||||
8739|-1|0||Faithstone Of Hate||69|69|0|41|0|0|-1|24437|Faithstone of Hate|1||||||||||16578|Divine Crystalline Glaze|1|16908|High Quality Firing Sheet|1|24425|Unfired Faithstone of Hate|1|||||||||||||||||||||||||||||
8740|-1|0||Unfired Faithstone Of Hate||69|69|0|335|0|0|-1|24425|Unfired Faithstone of Hate|1||||||||||9650|INVALID_ID|1|10253|Vial of Distilled Mana|1|13006|Water Flask|1|16895|Idol Sketch|1|16896|Large Block of Magic Clay|1|24449|Nektulos Essence|1|||||||||||||||||21625|Sculpting Tools||
8741|-1|0||Unfired Faithstone Of Life||69|69|0|335|0|0|-1|24430|Unfired Faithstone of Life|1||||||||||9650|INVALID_ID|1|10253|Vial of Distilled Mana|1|13006|Water Flask|1|16895|Idol Sketch|1|16896|Large Block of Magic Clay|1|24454|Vital Essence|1|||||||||||||||||21625|Sculpting Tools||
8742|-1|0||Faithstone Of Life||69|69|0|41|0|0|-1|24442|Faithstone of Life|1||||||||||16578|Divine Crystalline Glaze|1|16908|High Quality Firing Sheet|1|24430|Unfired Faithstone of Life|1|||||||||||||||||||||||||||||
8743|-1|0||Faithstone Of Mischief||69|69|0|41|0|0|-1|24435|Faithstone of Mischief|1||||||||||16578|Divine Crystalline Glaze|1|16908|High Quality Firing Sheet|1|24423|Unfired Faithstone of Mischief|1|||||||||||||||||||||||||||||
8744|-1|0||Unfired Faithstone Of Mischief||69|69|0|335|0|0|-1|24423|Unfired Faithstone of Mischief|1||||||||||9650|INVALID_ID|1|10253|Vial of Distilled Mana|1|13006|Water Flask|1|16895|Idol Sketch|1|16896|Large Block of Magic Clay|1|24447|Vale Essence|1|||||||||||||||||21625|Sculpting Tools||
8745|-1|0||Faithstone Of Nature||69|69|0|41|0|0|-1|24441|Faithstone of Nature|1||||||||||16578|Divine Crystalline Glaze|1|16908|High Quality Firing Sheet|1|24429|Unfired Faithstone of Nature|1|||||||||||||||||||||||||||||
8746|-1|0||Unfired Faithstone Of Nature||69|69|0|335|0|0|-1|24429|Unfired Faithstone of Nature|1||||||||||9650|INVALID_ID|1|10253|Vial of Distilled Mana|1|13006|Water Flask|1|16895|Idol Sketch|1|16896|Large Block of Magic Clay|1|24453|Faydark Essence|1|||||||||||||||||21625|Sculpting Tools||
8747|-1|0||Unfired Faithstone Of Spite||69|69|0|335|0|0|-1|24433|Unfired Faithstone of Spite|1||||||||||9650|INVALID_ID|1|10253|Vial of Distilled Mana|1|13006|Water Flask|1|16895|Idol Sketch|1|16896|Large Block of Magic Clay|1|24457|Spiteful Essence|1|||||||||||||||||21625|Sculpting Tools||
8748|-1|0||Faithstone Of The Learned||69|69|0|41|0|0|-1|24439|Faithstone of the Learned|1||||||||||16578|Divine Crystalline Glaze|1|16908|High Quality Firing Sheet|1|24427|Unfired Faithstone of the Learned|1|||||||||||||||||||||||||||||
8749|-1|0||Unfired Faithstone Of The Learned||69|69|0|335|0|0|-1|24427|Unfired Faithstone of the Learned|1||||||||||9650|INVALID_ID|1|10253|Vial of Distilled Mana|1|13006|Water Flask|1|16895|Idol Sketch|1|16896|Large Block of Magic Clay|1|24451|Erud's Essence|1|||||||||||||||||21625|Sculpting Tools||
8750|-1|0||Faithstone Of Thunder||69|69|0|41|0|0|-1|24443|Faithstone of Thunder|1||||||||||16578|Divine Crystalline Glaze|1|16908|High Quality Firing Sheet|1|24431|Unfired Faithstone of Thunder|1|||||||||||||||||||||||||||||
8751|-1|0||Unfired Faithstone Of Thunder||69|69|0|335|0|0|-1|24431|Unfired Faithstone of Thunder|1||||||||||9650|INVALID_ID|1|10253|Vial of Distilled Mana|1|13006|Water Flask|1|16895|Idol Sketch|1|16896|Large Block of Magic Clay|1|24455|Thunder Essence|1|||||||||||||||||21625|Sculpting Tools||
8752|-1|0||Faithstone Of Underfoot||69|69|0|41|0|0|-1|24436|Faithstone of Underfoot|1||||||||||16578|Divine Crystalline Glaze|1|16908|High Quality Firing Sheet|1|24424|Unfired Faithstone of Underfoot|1|||||||||||||||||||||||||||||
8753|-1|0||Unfired Faithstone Of Underfoot||69|69|0|335|0|0|-1|24424|Unfired Faithstone of Underfoot|1||||||||||9650|INVALID_ID|1|10253|Vial of Distilled Mana|1|13006|Water Flask|1|16895|Idol Sketch|1|16896|Large Block of Magic Clay|1|24448|Butcherblock Essence|1|||||||||||||||||21625|Sculpting Tools||
8754|-1|0||Fell Blade Boots||69|69|0|0|1|0|-1|20343|Fell Blade Boots|1||||||||||16181|Calcified Foot Bones|2|20359|Ruined Kobold Pelt|2|19696|Crude Bronze Boots|1|||||||||||||||||||||||||||||
8755|-1|0||Fell Blade Bracer||69|69|0|0|1|0|-1|20341|Fell Blade Bracer|1||||||||||16187|Calcified Ulna|1|19693|Crude Bronze Bracers|1|20359|Ruined Kobold Pelt|1|||||||||||||||||||||||||||||
8756|-1|0||Fell Blade Breastplate||69|69|0|0|1|0|-1|20346|Fell Blade Breastplate|1||||||||||16199|Calcified Sternum|1|19552|Calcified Ribcage|1|19691|Crude Bronze Breastplate|1|20401|Pristine Kobold Pelt|1||||||||||||||||||||||||||
8757|-1|0||Fell Blade Gauntlets||69|69|0|0|1|0|-1|20345|Fell Blade Gauntlets|1||||||||||16180|Calcified Finger Bones|2|19694|Crude Bronze Gauntlets|1|20359|Ruined Kobold Pelt|1|||||||||||||||||||||||||||||
8758|-1|0||Fell Blade Greaves||69|69|0|0|1|0|-1|20344|Fell Blade Greaves|1||||||||||16188|Calcified Tibia|2|20360|Intact Kobold Pelt|2|19695|Crude Bronze Greaves|1|||||||||||||||||||||||||||||
8759|-1|0||Fell Blade Helm||69|69|0|0|1|0|-1|20340|Fell Blade Helm|1||||||||||16184|Calcified Skull|1|19690|Crude Bronze Helm|1|20359|Ruined Kobold Pelt|1|||||||||||||||||||||||||||||
8760|-1|0||Fell Blade Vambraces||69|69|0|0|1|0|-1|20342|Fell Blade Armguards|1||||||||||16195|Calcified Humerus|2|19692|Crude Bronze Vambraces|1|20360|Intact Kobold Pelt|1|||||||||||||||||||||||||||||
8761|-1|0||Felwithe Defenders Armguards||69|69|0|0|1|0|-1|20317|Felwithe Defenders Armguards|1||||||||||20286|Giant Wasp Warrior Tergite|2|19692|Crude Bronze Vambraces|1|20273|Giant Sylvan Bat Fur|1|||||||||||||||||||||||||||||
8762|-1|0||Felwithe Defenders Boots||69|69|0|0|1|0|-1|20318|Felwithe Defenders Boots|1||||||||||20272|Large Sylvan Bat Fur|2|20282|Giant Wasp Worker Tarsus|2|19696|Crude Bronze Boots|1|||||||||||||||||||||||||||||
8763|-1|0||Felwithe Defenders Bracer||69|69|0|0|1|0|-1|20316|Felwithe Defenders Bracer|1||||||||||19693|Crude Bronze Bracers|1|20272|Large Sylvan Bat Fur|1|20283|Giant Wasp Drone Sternite|1|||||||||||||||||||||||||||||
8764|-1|0||Felwithe Defenders Breastplate||69|69|0|0|1|0|-1|20321|Felwithe Defenders Breastplate|1||||||||||19691|Crude Bronze Breastplate|1|20273|Giant Sylvan Bat Fur|1|20287|Giant Wasp Warrior Thorax|1|||||||||||||||||||||||||||||
8765|-1|0||Felwithe Defenders Gauntlets||69|69|0|0|1|0|-1|20320|Felwithe Defenders Gauntlets|1||||||||||20282|Giant Wasp Worker Tarsus|2|19694|Crude Bronze Gauntlets|1|20272|Large Sylvan Bat Fur|1|||||||||||||||||||||||||||||
8766|-1|0||Felwithe Defenders Greaves||69|69|0|0|1|0|-1|20319|Felwithe Defenders Greaves|1||||||||||20273|Giant Sylvan Bat Fur|2|20285|Giant Wasp Warrior Sternite|2|19695|Crude Bronze Greaves|1|||||||||||||||||||||||||||||
8767|-1|0||Felwithe Defenders Helm||69|69|0|0|1|0|-1|20315|Felwithe Defenders Helm|1||||||||||19690|Crude Bronze Helm|1|20272|Large Sylvan Bat Fur|1|20284|Giant Wasp Worker Tergite|1|||||||||||||||||||||||||||||
8769|90272|1||Fine Xakra Runed Jar||69|69|0|268|0|0|-1|17105|Fine Xakra Runed Jar|1||||||||||3498|Gray Jar|1|3634|Xakra Blood|1|||||||||||||||||||||||||||||3641|Finely Crafted Runequill Set||
8770|-1|0||Finished Vah Shir Figurine||69|69|0|255|0|0|-1|3639|INVALID_ID|1||||||||||3638|INVALID_ID|1|16908|High Quality Firing Sheet|1||||||||||||||||||||||||||||||||
8771|90273|1||Finished Vase Replica||69|69|0|76|0|0|-1|5958|Finished Vase Replica|1||||||||||5957|Unfired Vase Replica|1|16907|Quality Firing Sheet|1||||||||||||||||||||||||||||||||
8772|90274|1||Funny Money||69|69|0|0|1|0|-1|9504|Funny Money|1||||||||||6810|Mask of Melodies|1|18008|Words of Wealth|1||||||||||||||||||||||||||||||||
8773|90275|1||Funny Money||69|69|0|0|1|0|-1|9504|Funny Money|1||||||||||6829|Wristguard of Distraction|1|18008|Words of Wealth|1||||||||||||||||||||||||||||||||
8774|90276|1||Funny Money||69|69|0|0|1|0|-1|9504|Funny Money|1||||||||||6826|Vambraces of Distraction|1|18008|Words of Wealth|1||||||||||||||||||||||||||||||||
8775|90277|1||Funny Money||69|69|0|0|1|0|-1|9504|Funny Money|1||||||||||6827|Boots of Distraction|1|18008|Words of Wealth|1||||||||||||||||||||||||||||||||
8776|90278|1||Funny Money||69|69|0|0|1|0|-1|9504|Funny Money|1||||||||||6823|Bracelet of the Twisted Mind|1|18008|Words of Wealth|1||||||||||||||||||||||||||||||||
8777|90279|1||Funny Money||69|69|0|0|1|0|-1|9504|Funny Money|1||||||||||6828|Gloves of Distraction|1|18008|Words of Wealth|1||||||||||||||||||||||||||||||||
8778|90280|1||Funny Money||69|69|0|0|1|0|-1|9504|Funny Money|1||||||||||6820|Green Wristguard|1|18008|Words of Wealth|1||||||||||||||||||||||||||||||||
8779|90281|1||Funny Money||69|69|0|0|1|0|-1|9504|Funny Money|1||||||||||6824|Greaves of Distraction|1|18008|Words of Wealth|1||||||||||||||||||||||||||||||||
8780|90282|1||Funny Money||69|69|0|0|1|0|-1|9504|Funny Money|1||||||||||6822|Mushroom Bracelet|1|18008|Words of Wealth|1||||||||||||||||||||||||||||||||
