wow_questid|zone_shortname|questgiver_name|Type|ReactionValue|PositionX|PositionY|PositionZ|Heading|AddedX|AddedY
32247|steamfont|Forpar_Fizfla|say|Wooooooo! You are doing a wonderful job,  $N. I wish I could go out and gather these things myself.' Forpar sits back down at his desk and pulls several very strange looking tools out. Eventually he looks up at you and says, 'The body is done! Only one more piece to go!||||||
32248|steamfont|Forpar_Fizfla|say| 'Goodness! I can hardly contain myself! This will be my greatest creation ever!' Forpar sits down, slides the lute head into place and screws it together. After a few minutes, he begins to string the lute with the gut strings of the poison dragon. A wonderful sound fills the air as he strums the lute once and hands it to you.'I hope you find a good use for that! I bet you could play it from the mountaintops and the people below would hear you. Thank you,  $N, for making my lifelong dream come true!'||||||
32249|steamfont|Jogl_Doobraugh|say|Hmmm. Here you go. Take this log to Drekon Vebnebber. He is the in-house merchant at Gemchoppers Hall. It is his duty to file away all these logs.||||||
32250|steamfont|Yendar_Starpyre|say|I say, this is indeed a challenge. This is written in what I'm sure is the language of the High Priesthood of Innoruuk. I've often wished I could read this, but I have never had the key to unlock the language. Take this for now.||||||
32251|steamfont|Yendar_Starpyre|despawn|self||||||
32251|steamfont|Yendar_Starpyre|say|My, this is quite a large list! Yes, I can use the names and dates recorded here to help me understand the script. It should be a simple matter now. A moment, please. Aha, yes, there we go. Translated as best I can! I do hope you're not involved in what is described here, as it is quite fiendish. Oi! You, woman! Give that back!  $N, that woman there took your letter! I think I should leave you to discuss it with her. Best of luck!.||||||
32251|steamfont|Yendar_Starpyre|spawnunique|56172|playerX|playerY|playerZ|playerHeading|10|-10
32252|stonebrunt|#Giang_Yin|say|Freeing long imprisoned spirits is a noble cause. Your hammer has our blessing to free the souls from their crystalline shadow tombs.||||||
32253|stonebrunt|#Old_Ghostback|say|Freeing long imprisoned spirits is a noble cause. Your hammer has our blessing to free the souls from their crystalline shadow tombs.||||||
32254|stonebrunt|#Prowler_of_the_Jungle|say|Freeing long imprisoned spirits is a noble cause. Your hammer has our blessing to free the souls from their crystalline shadow tombs.||||||
32255|stonebrunt|#Scout_Malom|despawn|self||||||
32255|stonebrunt|#Scout_Malom|say|Great work, friend. Take this totem and place it in the case that you were given in Shar Vahl. Do not unwrap the totem and be quick in your pursuit of the others. Once you have all of the totems, please seal the case and return it to Shar Vahl. I can only hope that you will get to all of the spirits in time. Take care, friend.||||||
32256|stonebrunt|#Slyder_the_Ancient|say|Freeing long imprisoned spirits is a noble cause. Your hammer has our blessing to free the souls from their crystalline shadow tombs.||||||
32257|stonebrunt|#Snowbeast|say|Freeing long imprisoned spirits is a noble cause. Your hammer has our blessing to free the souls from their crystalline shadow tombs.||||||
32258|stonebrunt|a_spirit|despawn|self||||||
32258|stonebrunt|a_spirit|say|Yes, the lance!' and begins to glow as it draws power from the lance, which now floats in mid air next to the spirit. The form of the spirit expands and takes on a humanoid shape. The air itself then seems to condense about the spirit as bits of matter appear within the glowing form. The bits soon take the shape of bones and ropes of muscle. Within minutes, an emaciated Erudite male stands before you. Despite his frail appearance, he stands upright and strong, a fierce red light burning in his eyes.||||||
32258|stonebrunt|a_spirit|spawnunique|100017|474|-70|509|33.5||
32259|stonebrunt|Emylie_Steelclaws|emote|%s takes the supplies and begins to work on the hammer. She works swiftly and efficiently then cools the finished hammer and hands it to you.||||||
32260|stonebrunt|Ghost_of_Ridossan|despawn|self||||||
32260|stonebrunt|Ghost_of_Ridossan|emote|%s takes the idol into his spectral hand and shoves the lance into your arms. After letting go of the lance, the ghost immediately begins to fade away. Before it is gone completely, it looks into your eyes and says, 'Suffer.'||||||
32261|stonebrunt|Jali_Kaliio|say|Khonza Ayssla gave this to you? We must try it at once then.' Jali opens the vial and gently tilts back Yuio's head. He pours the liquid into her mouth and waits. Miraculously, Yuios fur begins to take on a healthy sheen and the sores begin to disappear! Yuio falls into Jali's arms then goes slack, passing out. 'She needs much rest. I cannot begin to thank you enough for helping us. Please accept this as a reward. It is not much but it should be of some use. You are indeed a friend of ours and if you ever need shelter from the wilds, please visit us again.||||||
32262|stonebrunt|Khonza_Ayssla|say|Take this satchel and please listen closely. I need the following and they need to be relatively fresh. So dont waste time with frivolous strolls through the jungle. I require two Panda Claws, two Tiger Skins, two Asp Poison Sacs, a Bamboo Shoot, and a Kejekan Palm Fruit, which you will need to find somewhere in the jungle. Once you have these items, combine them in the bag and return to me.||||||
32263|stonebrunt|Khonza_Ayssla|say|I thought the kobolds would have you for dinner, but you made it back.' Ayssla takes the satchel and begins to pour different vials of foul smelling liquid into it. She then takes the entire contents of the bag and dumps it into a large kettle and begins to chant in an unknown language. After a few minutes, she takes a small amount of the now boiling liquid and puts it in a vial. 'Take this vial back to Jali. I pray to the Titan Spirits that it works.||||||
32264|stonebrunt|Miranda|emote|%s claps her hands with excitement 'Chocolate cherries! My favorite! Here try some of this!'||||||
32265|stonebrunt|Miranda|say|You found my dice!!! Thank you  $N!!||||||
32266|stonebrunt|Mrowro_Wirewhisker|emote|%s scrawls an arcane symbol on the ground with an odd powder and places the orb in its center. He then begins reciting an incantation and waving his arms over the symbol and orb. Moments later the orb shatters and an apparition appears.||||||
32266|stonebrunt|Mrowro_Wirewhisker|say|I require a Fading Soul Orb and Kejek Spirit Dust in order to perform the ritual that will free the imprisoned souls.||||||
32267|stonebrunt|Saemey_Wirewhisker|emote|%s grinds the spiritling stones in a mortar and pestle with foreign runes scratched into the ceramic. 'This powder will assist in matters concerning the contacting or freeing of spirits.'||||||
32268|stonebrunt|Saemey_Wirewhisker|emote|%s scrawls an arcane symbol on the ground with an odd powder and places the orb in its center. He then begins reciting an incantation and waving his arms over the symbol and orb. Moments later the orb shatters and an apparition appears.||||||
32268|stonebrunt|Saemey_Wirewhisker|say|I require a Soul Orb and Kejek Spirit Dust in order to perform the ritual that will free the imprisoned souls.||||||
32269|stonebrunt|Scout_Malom|despawn|self||||||
32269|stonebrunt|Scout_Malom|say|Thank you for coming. I am surprised that you were able to find me. I barely know where I am at this point. I followed the vile beast that has been corrupting the spirits, but he eluded me after I followed him to that ridge up there. Fortunately, the spirit that you seek has remained at the site of its transformation. Use levitation to work your way up the falls and return to me with the totem that you will acquire from releasing the spirit.||||||
32269|stonebrunt|Scout_Malom|spawnunique|100019|4266|-3346|2057|0||
32269|stonebrunt|Scout_Malom|spawnunique|100022|playerX|playerY|playerZ|0||
32270|stonebrunt|Shazda_Kaekwon|say|Less heretics to defile the lands and spirits. You have the gratitude of Kejek for your assistance in repelling the heretic threat.||||||
32271|stonebrunt|Shazda_Kaekwon|say|By slaying Rognarog you have spared the lives of those who would have crossed his path. I thank you for your assistance, the spirits have noticed your actions and are pleased.||||||
32272|swampofnohope|#Scout_Eyru|despawn|self||||||
32272|swampofnohope|#Scout_Eyru|say|Splendid job,  $N. This wrapping should help to shield you from any of the negative properties that may be manifested in the totem. You should be fine if you keep it in the box that you were given. Once you collect all of the totems, please seal the box and return it to Shar Vahl. Be careful to protect the totems during the course of your travels. The balance of power in several realms is reliant on your ability to fulfill this mission. Please do not fail us.||||||
32273|swampofnohope|Captain_Nedar|say|Well done. It is good to serve the Warlord. Here is a small reward befitting such a small task.||||||
32274|swampofnohope|Dugroz|say|My thanks to you,  $N. Take this key||||||
32275|swampofnohope|Footman_Moglok|emote|%s beams a big smile. 'Oh, joy! They have finally sent someone to help me on my mission! I was once a trooper, but I got demoted. I failed to bring Warlord Hikyg the three heads of the Gubbnubb triplets. Here is one head, but we need them all. Track the other two down and take all three heads and your soldier pike to Warlord Hikyg. I quit this outfit!!'||||||
