id|doorid|zone|type|name|pos_x|pos_y|pos_z|heading|opentype|lockpick|keyitem|altkeyitem|nokeyring|triggerdoor|triggertype|doorisopen|door_param|dest_zone|dest_x|dest_y|dest_z|dest_heading|invert_state|incline|size|islift|close_time|can_open|comments
8518|89|templeveeshan|NonInteract|CRATEG|-1953.92|-542.581|-24.2168|396.16|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8519|88|templeveeshan|NonInteract|CRATEG|-1953.65|-458.004|-24.7168|491.76|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8520|87|templeveeshan|NonInteract|CRATEG|-1987.06|-423.349|-24.7168|150.04|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8521|84|templeveeshan|NonInteract|CRATEG|-2038.59|-498.711|48.4907|324.921|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8522|82|templeveeshan|Door|TVDOOR200|-783.561|-1849.36|-19.7968|256|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8523|78|templeveeshan|Door|TVDOOR200|-1125.51|-1649.28|-19.6924|0|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8524|76|templeveeshan|Door|TVDOOR200|-1509.35|-1423.56|-19.9313|384|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8525|74|templeveeshan|Door|TVDOOR200|-1449.51|-1145.56|-19.9014|128|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8526|39|templeveeshan|Door|TVDOOR200|-1203.59|-1299.62|-19.9851|256|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8527|31|templeveeshan|Door|TVDOOR200|-1069.75|-1145.6|-19.9464|128|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8528|24|templeveeshan|Door|TVDOOR200|-1185.55|-1049.58|-19.9561|0|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8529|21|templeveeshan|Door|TVDOOR200|-973.589|-1029.63|-19.9892|256|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8530|11|templeveeshan|Door|TVDOOR200|-1139.33|-64.0956|-19.9271|384|1|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8531|5|templeveeshan|Door|TVDOOR200|-1089.47|-248.062|0.002|384|1|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8532|4|templeveeshan|Door|TVDOOR200|-827.707|-489.811|0.002|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8533|3|templeveeshan|Door|TVDOOR200|-1069.66|-751.614|0.002|128|1|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8534|2|templeveeshan|Door|TVDOOR200|-1321.46|-469.797|0.002|0|1|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8535|1|templeveeshan|Door|TVDOOR200|-1321.45|-549.702|0.002|0|1|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8536|118|templeveeshan|Door|TVDOOR200|-1927.11|-489.872|-39.9668|256|1|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8537|12|templeveeshan|Door|TVDOOR200|-729.702|-473.704|0.002|384|1|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8538|13|templeveeshan|Door|TVDOOR200|-613.736|-419.868|0.002|256|1|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8539|14|templeveeshan|Door|TVDOOR200|-615.498|-559.787|0.002|256|1|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8540|15|templeveeshan|Door|TVDOOR200|-614.218|-659.786|0.001999|256|1|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8541|16|templeveeshan|Door|TVDOOR200|-655.284|-729.75|0.001999|256|1|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8542|17|templeveeshan|Door|TVDOOR200|-758.22|-749.671|0.001999|0|1|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8543|18|templeveeshan|Door|TVDOOR200|-809.62|-642.464|0.001999|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8544|19|templeveeshan|Door|TVDOOR200|-589.336|-609.785|10.002|256|1|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8545|40|templeveeshan|Door|TVDOOR200|1084.56|-1849.31|179.94|256|1|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8546|48|templeveeshan|Door|TVDOOR200|-953.642|-1299.52|-19.9897|256|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8547|51|templeveeshan|Door|TVDOOR200|-909.692|-1455.44|-19.921|128|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8548|55|templeveeshan|Door|TVDOOR200|-885.575|-1289.4|-19.9202|0|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8549|57|templeveeshan|Door|TVDOOR200|-883.659|-1149.6|-19.9259|256|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8550|59|templeveeshan|Door|TVDOOR200|-1273.58|-1149.59|-19.9216|256|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8551|61|templeveeshan|Door|TVDOOR200|-1275.49|-1269.5|-19.9532|256|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8552|63|templeveeshan|Door|TVDOOR200|-1249.44|-1453.41|-19.9001|384|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8553|75|templeveeshan|Door|TVDOOR200|-1483.35|-1209.53|-19.9708|256|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8554|83|templeveeshan|Door|TVDOOR200|-683.661|-1689.34|-19.9313|256|75|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8555|85|templeveeshan|NonInteract|CRATEG|-2020.22|-490.01|47.838|162.86|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8556|86|templeveeshan|NonInteract|CRATEG|-2024.37|-512.392|47.9562|85.9002|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8557|95|templeveeshan|NonInteract|CRATEG|-1080.75|-469.167|158.87|136.241|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8558|96|templeveeshan|NonInteract|CRATEG|-1107.76|-495.905|153.958|273.621|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8559|97|templeveeshan|NonInteract|CRATEG|-1063.51|-499.246|156.9|511.56|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8560|98|templeveeshan|NonInteract|CRATEG|-1076.62|-515.882|155.505|397.86|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8561|99|templeveeshan|NonInteract|CRATEG|-848.382|-540.998|16.002|0|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8562|100|templeveeshan|NonInteract|CRATEG|-847.947|-457.488|17.752|256|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8563|101|templeveeshan|NonInteract|CRATEG|-1121.62|-267.36|17.252|384|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8564|102|templeveeshan|NonInteract|CRATEG|-1037.78|-267.943|17.502|128|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8565|103|templeveeshan|NonInteract|CRATEG|-1312.1|-500.222|18.252|384|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8566|104|templeveeshan|NonInteract|CRATEG|-1120.67|-732.128|18.0125|384|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8567|105|templeveeshan|NonInteract|CRATEG|-1037.28|-732.61|17.252|0.000488|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8568|106|templeveeshan|NonInteract|CRATEG|-1200.15|-399.146|-27.2168|309.841|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8569|107|templeveeshan|NonInteract|CRATEG|-1195.66|-599.794|-26.7168|227.601|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8570|111|templeveeshan|NonInteract|CRATEG|-587.805|-1699.72|-7.19778|4.9794|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8571|113|templeveeshan|NonInteract|CRATEG|511.364|-741.339|205.439|127.54|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8572|114|templeveeshan|NonInteract|CRATEG|510.2|-718.86|217.939|133.78|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8573|115|templeveeshan|NonInteract|CRATEG|509.798|-760.167|219.439|374.84|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8574|143|templeveeshan|Teleport|MINIPOM200|1274.58|-705.197|124.543|63.976|58|0|0|0|1|0|0|0|12|mischiefplane|-395|-1410|115|0|0|0|100|0|5|1|
8575|73|thurgadina|NonInteract|CRATEG|-539.07|-9.48352|9.40109|399.959|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8576|72|thurgadina|NonInteract|CRATEG|-538.781|19.5266|7.04279|88.079|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8577|71|thurgadina|NonInteract|CRATEG|-520.538|39.54|8.87661|196.019|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8578|70|thurgadina|NonInteract|CRATEG|-520.243|-30.0458|8.752|302.439|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8579|69|thurgadina|Door|THURGDOOR204|-143.906|233.894|0.002|384|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8580|29|thurgadina|Door|THURGDOOR200|-105.987|268.867|0.002|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8581|5|thurgadina|Door|THROCK202A|158.462|-87.7611|5.002|0|12|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8582|2|thurgadina|Door|PORT1414|-683.668|5.21339|9.002|256|61|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8583|1|thurgadina|Door|PORT1414|-629.75|5.13197|10.002|256|61|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8584|35|thurgadina|Door|THURGDOOR204|-14.9803|113.996|0.002|256|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8585|36|thurgadina|Door|THURGDOOR204|13.0048|158.928|0.002|256|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8586|37|thurgadina|Door|THURGDOOR204|-25.9686|-105.944|0.002|256|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8587|38|thurgadina|Door|THURGDOOR202|22|-115.912|0.002|256|60|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8588|39|thurgadina|Door|THURGDOOR204|-81.0032|-289.896|0.002|128|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8589|40|thurgadina|Door|THURGDOOR204|-195.961|-274.913|5.002|128|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8590|41|thurgadina|Door|THURGDOOR204|-223.869|-229.969|0.002|384|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8591|42|thurgadina|Door|THURGDOOR204|-399.72|-133.992|0.002|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8592|43|thurgadina|Door|THURGDOOR202|-362.844|-65.9625|0.002|256|60|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8593|44|thurgadina|Door|THURGDOOR204|-341.769|0.978624|0.002|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8594|45|thurgadina|Door|THURGDOOR204|-404.865|76.0085|0.002|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8595|46|thurgadina|Door|THURGDOOR204|-303.88|190.872|0.002|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8596|47|thurgadina|Door|THURGDOOR204|-253.892|199.974|0.002|384|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8597|48|thurgadina|Door|THURGDOOR204|-253.918|218.859|0.002|384|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8598|49|thurgadina|Door|THURGDOOR202|-248.897|259.881|0.002|384|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8599|51|thurgadina|Door|THURGDOOR202|-348.837|453.841|-24.898|256.8|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8600|57|thurgadina|Door|THURGDOOR202|-363.746|508.756|-24.898|256|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8601|58|thurgadina|Door|THURGDOOR202|-368.815|558.749|-24.948|256|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8602|59|thurgadina|Door|THURGDOOR202|-219.906|522.788|-19.998|256|10|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8603|60|thurgadina|Door|THURGDOOR202|-218.906|506.806|-19.998|0|10|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8604|61|thurgadina|Door|THURGDOOR204|-585.802|53.9393|10.002|256|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8605|62|thurgadina|Door|THURGDOOR204|-573.773|46.0287|10.002|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8606|63|thurgadina|Door|THURGDOOR202|-587.75|78.975|10.002|256|60|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8607|64|thurgadina|Door|THURGDOOR202|-782.582|88.9678|10.002|255.999|60|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8608|65|thurgadina|Door|THURGDOOR204|-585.846|-60.9759|10.002|256|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8609|66|thurgadina|Door|THURGDOOR204|-573.769|-68.9535|10.002|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8610|67|thurgadina|Door|THURGDOOR204|-585.801|-36.0043|10.002|256|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8611|68|thurgadina|Door|THURGDOOR204|-573.771|-43.9445|10.002|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8612|57|thurgadinb|NonInteract|CRATEG|715.677|-26.0365|44.3247|0|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8613|56|thurgadinb|NonInteract|CRATEG|716.164|36.418|43.0647|32.2204|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8614|55|thurgadinb|NonInteract|CRATEG|898.922|27.6747|8.27878|125.56|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8615|54|thurgadinb|NonInteract|CRATEG|898.749|-16.6354|9.98973|510.019|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8616|53|thurgadinb|NonInteract|CRATEG|790.011|-19.1151|8.38306|361.419|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8617|52|thurgadinb|NonInteract|CRATEG|789.965|28.4495|8.41792|18.7396|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8618|51|thurgadinb|NonInteract|CRATEG|577.938|45.8353|7.31804|260.88|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8619|50|thurgadinb|NonInteract|CRATEG|630.561|46.5949|8.14977|129.8|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8620|49|thurgadinb|NonInteract|CRATEG|631.334|-35.9073|7.61653|510.54|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8621|48|thurgadinb|NonInteract|CRATEG|579.362|-35.816|8.00032|272.64|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8622|4|thurgadinb|Door|PORT2814|509.566|5.03876|6.502|256|66|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8623|34|thurgadinb|Door|THURGDOOR204|669.721|68.9903|35.002|256|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8624|35|thurgadinb|Door|THURGDOOR204|764.609|1.02469|35.002|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8625|36|thurgadinb|Door|THURGDOOR204|669.702|93.9503|35.002|256|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8626|37|thurgadinb|Door|THURGDOOR204|669.697|118.921|35.002|256|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8627|38|thurgadinb|Door|THURGDOOR204|689.741|60.9306|35.002|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8628|39|thurgadinb|Door|THURGDOOR204|689.757|85.9678|35.002|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8629|40|thurgadinb|Door|THURGDOOR204|689.707|110.99|35.002|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8630|41|thurgadinb|Door|THURGDOOR204|669.734|-50.9933|35.002|256|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8631|43|thurgadinb|Door|THURGDOOR204|689.718|-58.965|35.002|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8632|44|thurgadinb|Door|THURGDOOR204|689.689|-83.9386|35.002|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8633|45|thurgadinb|Door|THURGDOOR204|669.672|-75.9963|35.002|256|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8634|46|thurgadinb|Door|THURGDOOR204|669.756|-100.996|35.002|256|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8635|47|thurgadinb|Door|THURGDOOR204|689.701|-108.919|35.002|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8636|42|velketor|Door|DROVDOOR200|175.851|-76.9457|-33.9356|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8637|34|velketor|Door|DROVDOOR200|47.7483|258.928|-9.898|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8638|22|velketor|Door|DROVDOOR200|-12.0418|-122.545|1.002|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8639|23|velketor|Door|DROVDOOR200|-23.8386|116.746|2.002|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8640|30|velketor|Door|DROVDOOR200|135.705|-76.7162|-33.866|386|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8641|32|velketor|Door|DROVDOOR200|94.6361|-76.9715|-33.748|385|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8642|35|velketor|Door|DRDOOR201|-99.0853|-12.9561|2.002|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8643|36|velketor|Door|DRDOOR201|125.549|147.895|-61.9167|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8644|3|wakening|NonInteract|CRATEG|551.627|-939.194|-166.263|256.37|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8645|2|wakening|NonInteract|CRATEG|367.898|-939.153|-166.289|450.63|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8646|1|wakening|NonInteract|CRATEG|367.026|-1122.61|-166.521|50.2315|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8647|5|wakening|NonInteract|CRATEG|551.678|-1122.83|-166.792|303.675|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8648|4|wakening|Teleport|POGTREE200|467.828|-1069.3|-24.998|379.016|58|0|0|0|1|0|0|0|0|growthplane|3019|-2493|-21|256|0|0|100|0|5|1|
8649|84|westwastes|Door|ICROCK203A|894.567|-1913.71|-185.186|357|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8650|83|westwastes|Door|ICROCK203A|894.315|-1925.75|-153.369|222|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8651|82|westwastes|Door|ICROCK203A|893.55|-1952|-132.767|386|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8652|81|westwastes|Door|ICROCK203A|871.645|-1977.04|-52.0203|292|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8653|80|westwastes|Door|ICROCK203A|851.919|-1992.14|84.4594|483|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8654|3|westwastes|NonInteract|ICROCK202A|-522.881|1600.22|-200.173|353.34|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8655|4|westwastes|NonInteract|ICROCK205A|-445.623|2335.59|-199.039|158.08|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8656|5|westwastes|NonInteract|ICROCK203A|-1180.46|1408.22|-28.2168|362.54|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8657|6|westwastes|NonInteract|ICROCK202A|-1528.28|539.438|-12.6128|363.52|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8658|7|westwastes|NonInteract|ICROCK205A|-1986.93|-1187.88|-31.748|407.2|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8659|8|westwastes|NonInteract|ICROCK205A|-877.06|-1846.74|-23.9157|444.28|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8660|9|westwastes|NonInteract|ICROCK202A|-465.081|-2795.09|-31.5912|413.08|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8661|10|westwastes|NonInteract|ICROCK203A|316.757|-3024.78|-21.7822|511.74|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8662|11|westwastes|NonInteract|ICROCK205A|1490.19|-1976.35|-31.748|38.1|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8663|12|westwastes|NonInteract|ICROCK202A|2036.82|-1036.23|-68.9712|118.4|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8664|14|westwastes|NonInteract|ICROCK202A|2878.18|-835.224|-76.1977|196.16|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8665|15|westwastes|NonInteract|ICROCK205A|2097.97|-209.686|-63.9491|188.9|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8666|16|westwastes|NonInteract|ICROCK203A|1117.73|289.829|13.2507|142.14|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8667|18|westwastes|NonInteract|ICROCK202A|1704.24|518.973|-48.9945|115.88|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8668|19|westwastes|NonInteract|ICROCK203A|2734.22|2856.64|-81.7399|472.82|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8669|21|westwastes|NonInteract|ICROCK203A|3899.03|696.715|-83.7254|371.86|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8670|22|westwastes|NonInteract|ICROCK202A|3165.51|64.456|-87.1897|417.76|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8671|23|westwastes|NonInteract|ICROCK202A|4017.42|-1178.85|-77.3075|435.2|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8672|24|westwastes|NonInteract|ICROCK203A|4263.16|-1990.96|-88.5605|393.92|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8673|25|westwastes|NonInteract|ICROCK203A|2585.7|-3108.05|-57.1396|502.52|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8674|26|westwastes|NonInteract|ICROCK203A|2531.38|-3116.79|-62.5115|491.44|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8675|27|westwastes|NonInteract|ICROCK202A|1703.53|-3299.45|17.0053|262.08|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8676|28|westwastes|NonInteract|ICROCK202A|1229.67|-4315.86|-27.7685|269.039|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8677|29|westwastes|NonInteract|ICROCK203A|2549.37|-4425.82|-39.4389|492.579|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8678|30|westwastes|NonInteract|ICROCK202A|3728.54|-4269.83|56.5814|69.4594|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8679|31|westwastes|NonInteract|ICROCK202A|3533.45|-2777.07|-74.8651|317.979|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8680|32|westwastes|NonInteract|ICROCK202A|4297.29|-4198.69|-67.4551|359.139|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8681|33|westwastes|NonInteract|ICROCK202A|4172.46|-4376.94|-9.69754|406.199|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
