eqid|spawngroupid|zone|x|y|z|heading|respawntime|variance|pathgrid|eq_condition_old|enabled|animation|boot_respawntime|clear_timer_onboot|boot_variance|force_z|min_expansion|max_expansion|content_flags|content_flags_disabled|z_eq_original|wowcustom
353651|100091|stonebrunt|1251.0001|-634|1026.0853|43|1200|0|0|0|1|3|0|0|0|0|-1|-1|||1029.800049|0
353652|223566|stonebrunt|1260|-622.00006|1026.0853|43|1200|0|0|0|1|3|0|0|0|0|-1|-1|||1030.400024|0
353653|100066|stonebrunt|1400|-223|1028.7916|93|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1032.400024|0
353654|100066|stonebrunt|1374|-243.00002|1027.2738|102|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1030.900024|0
353655|100066|stonebrunt|1416.0001|-785|1025.4171|193|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1029.099976|0
353656|100066|stonebrunt|1350|-610|1024.9872|200|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1028.699951|0
353657|100066|stonebrunt|1383.0001|-607|1025.0397|200|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1028.699951|0
353658|100180|stonebrunt|2038.0001|-661|782.62494|211|1200|0|0|0|1|0|0|0|0|0|-1|-1|||786.299988|0
353659|100140|stonebrunt|1390.0001|-578|1025.1226|98|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1028.800049|0
353660|100197|stonebrunt|1246|-426.00003|1023.5011|109|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1027.800049|0
353661|100181|stonebrunt|1249|-372|1023.5011|186|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1025.699951|0
353662|100180|stonebrunt|1766.0001|-125|942.9195|149|1200|0|0|0|1|0|0|0|0|0|-1|-1|||946.700012|0
353663|100180|stonebrunt|1842|-31|942.90625|72|1200|0|0|0|1|0|0|0|0|0|-1|-1|||946.599976|0
353664|100180|stonebrunt|1981|-279.00003|899.4626|171|1200|0|0|0|1|0|0|0|0|0|-1|-1|||903.099976|0
353665|100191|stonebrunt|1221|-528|1023.20734|73|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1025|0
353666|100143|stonebrunt|1201.0001|-515.00006|1023.2272|6|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1025.099976|0
353667|100144|stonebrunt|1381|-585|1025.1226|115|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1028.800049|0
353668|223578|stonebrunt|1335|-696|1025.0175|197|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1028.699951|0
353669|100159|stonebrunt|1407|-700|1025.3516|206|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1029.099976|0
353670|223551|stonebrunt|2104|1832.0001|841.4125|119|1200|0|1|0|1|0|0|0|0|0|-1|-1|||849|0
353671|100037|stonebrunt|-5439.0005|-1188|-403.2|147|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-403.200012|0
353672|100083|stonebrunt|69|-3651.0002|678.1065|167|1200|0|4|0|1|0|0|0|0|0|-1|-1|||683.5|0
353673|100083|stonebrunt|686|-3686|714.572|167|1200|0|4|0|1|0|0|0|0|0|-1|-1|||719.799988|0
353674|223560|stonebrunt|2740|2633|1103.0607|40|1200|0|1|0|1|0|0|0|0|0|-1|-1|||1105.300049|0
353675|100083|stonebrunt|1752|-894.00006|1149.5701|130|1200|0|4|0|1|0|0|0|0|0|-1|-1|||1152.800049|0
353676|223570|stonebrunt|4265|-229.00002|1304.3903|1|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1307.099976|0
353677|223570|stonebrunt|3093|-178|970.54297|132|1200|0|2|0|1|0|0|0|0|0|-1|-1|||972.599976|0
353678|223570|stonebrunt|3050|-763.00006|1091.8635|108|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1094.5|0
353679|223570|stonebrunt|2901|-491|1068.437|138|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1072.099976|0
353680|223570|stonebrunt|3580|-524.00006|1137.2083|225|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1141|0
353681|223570|stonebrunt|2663.0002|-605|1030.7162|145|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1032.900024|0
353682|223570|stonebrunt|3187|20|999.1751|133|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1001.700012|0
353683|223570|stonebrunt|2516.0002|28|1014.43054|92|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1016.900024|0
353684|223570|stonebrunt|3906|-385.00003|1280.7891|248|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1283.300049|0
353685|223570|stonebrunt|3301|-192|1033.3451|150|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1037.5|0
353686|223568|stonebrunt|2420|-847.00006|1031.1503|147|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1038|0
353687|223549|stonebrunt|3398|-27|1091.0298|16|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1098|0
353688|223568|stonebrunt|2697|-482|1137.3613|47|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1143.900024|0
353689|223568|stonebrunt|3833|-284|1229.111|250|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1236.5|0
353690|223571|stonebrunt|2834|-1568|956.21594|38|1200|0|3|0|1|0|0|0|0|0|-1|-1|||964.400024|0
353691|223551|stonebrunt|4130|3274.0002|1114.0859|49|1200|0|1|0|1|0|0|0|0|0|-1|-1|||1121.199951|0
353692|100037|stonebrunt|-682|2565|410.12228|119|1200|0|5|0|1|0|0|0|0|0|-1|-1|||419.100006|0
353693|100037|stonebrunt|-1324|1161|309.0807|147|1200|0|4|0|1|0|0|0|0|0|-1|-1|||316.100006|0
353694|100037|stonebrunt|-5442.0005|-2377.0002|-405.9|147|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-405.899994|0
353695|100037|stonebrunt|-2180|807|85.00614|147|1200|0|4|0|1|0|0|0|0|0|-1|-1|||93|0
353696|100037|stonebrunt|-333|133|462.30905|130|1200|0|4|0|1|0|0|0|0|0|-1|-1|||469.299988|0
353697|223549|stonebrunt|1983.0001|1883.0001|798.6496|45|1200|0|1|0|1|0|0|0|0|0|-1|-1|||805.599976|0
353698|100037|stonebrunt|-450|2504|490.4255|119|1200|0|5|0|1|0|0|0|0|0|-1|-1|||497.200012|0
353699|100037|stonebrunt|-2521.0002|180.00002|159.95667|130|1200|0|4|0|1|0|0|0|0|0|-1|-1|||168.199997|0
353700|223551|stonebrunt|2321.0002|2672|948.9751|147|1200|0|1|0|1|0|0|0|0|0|-1|-1|||955.700012|0
353701|100037|stonebrunt|-1156|-3508.0002|529.4598|141|1200|0|4|0|1|0|0|0|0|0|-1|-1|||541.599976|0
353702|223560|stonebrunt|1475|109.00001|936.48834|130|1200|0|0|0|1|0|0|0|0|0|-1|-1|||938.799988|0
353703|223560|stonebrunt|4207|2026|1232.5605|65|1200|0|1|0|1|0|0|0|0|0|-1|-1|||1234.699951|0
353704|100037|stonebrunt|-1268|144|264.28433|130|1200|0|4|0|1|0|0|0|0|0|-1|-1|||270|0
353705|223551|stonebrunt|2348|1858.0001|892.6512|38|1200|0|1|0|1|0|0|0|0|0|-1|-1|||899.299988|0
353706|223549|stonebrunt|1085|-1243|701.8905|74|1200|0|3|0|1|0|0|0|0|0|-1|-1|||708.299988|0
353707|100037|stonebrunt|-3286|168.00002|56.50446|130|1200|0|4|0|1|0|0|0|0|0|-1|-1|||63.900002|0
353708|100083|stonebrunt|-1579|149|237.41516|130|1200|0|4|0|1|0|0|0|0|0|-1|-1|||240.399994|0
353709|100083|stonebrunt|410.00003|588.00006|442.4629|81|1200|0|4|0|1|0|0|0|0|0|-1|-1|||444.799988|0
353710|100037|stonebrunt|-2476|-3374.0002|358.56396|131|1200|0|4|0|1|0|0|0|0|0|-1|-1|||366.799988|0
353711|223571|stonebrunt|4253|-2725|1476.1427|147|1200|0|3|0|1|0|0|0|0|0|-1|-1|||1479.300049|0
353712|100037|stonebrunt|-5284|-3374.0002|-408.8|147|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-408.799988|0
353713|100037|stonebrunt|-3172|189.00002|39.13424|130|1200|0|4|0|1|0|0|0|0|0|-1|-1|||46.5|0
353714|100037|stonebrunt|-1919.0001|-3355.0002|435.47675|131|1200|0|4|0|1|0|0|0|0|0|-1|-1|||442.799988|0
353715|100037|stonebrunt|-2592|2744|669.7916|119|1200|0|4|0|1|0|0|0|0|0|-1|-1|||675.5|0
353716|223576|stonebrunt|-1972.0001|2412|185.89136|0|1200|0|5|0|1|0|0|0|0|0|-1|-1|||189.399994|0
353717|223576|stonebrunt|-1242|2547|296.7789|6|1200|0|5|0|1|0|0|0|0|0|-1|-1|||300.100006|0
353718|223576|stonebrunt|528|2646.0002|518.51654|4|1200|0|5|0|1|0|0|0|0|0|-1|-1|||522.299988|0
353719|223576|stonebrunt|-4221|1824.0001|-71.2367|97|1200|0|6|0|1|0|0|0|0|0|-1|-1|||-67.099998|0
353720|223576|stonebrunt|-4053|1815|-97.6016|39|1200|0|6|0|1|0|0|0|0|0|-1|-1|||-93.899986|0
353721|223576|stonebrunt|-4166|1845|-92.59512|197|1200|0|6|0|1|0|0|0|0|0|-1|-1|||-88.5|0
353722|223576|stonebrunt|-969.00006|-1194.0001|497.05338|68|1200|0|4|0|1|0|0|0|0|0|-1|-1|||501|0
353723|223576|stonebrunt|-1702|-547.00006|228.52457|214|1200|0|4|0|1|0|0|0|0|0|-1|-1|||232.899994|0
353724|223576|stonebrunt|-3041.0002|1036|85.86887|124|1200|0|4|0|1|0|0|0|0|0|-1|-1|||90.099998|0
353725|100083|stonebrunt|-4796|-2761|-411.3|126|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-411.299988|0
353726|100083|stonebrunt|193.00002|-195|395.6216|101|1200|0|4|0|1|0|0|0|0|0|-1|-1|||399.399994|0
353727|100083|stonebrunt|-4328|-3682.0002|-67.92942|134|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-63.400002|0
353728|100083|stonebrunt|495.00003|-173|521.4291|91|1200|0|4|0|1|0|0|0|0|0|-1|-1|||524.299988|0
353729|100083|stonebrunt|-4801.0005|-3395|-412.6|131|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-412.600006|0
353730|100083|stonebrunt|-1361|-277|298.39154|119|1200|0|4|0|1|0|0|0|0|0|-1|-1|||300.799988|0
353731|100083|stonebrunt|-5370.0005|-862|-415.1|126|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-415.100006|0
353732|100083|stonebrunt|-4913|-3382.0002|-433.66208|131|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-399.600006|0
353733|100037|stonebrunt|623|-2707.0002|516.1025|87|1200|0|4|0|1|0|0|0|0|0|-1|-1|||522.900024|0
353734|100037|stonebrunt|914|-3206|524.8658|87|1200|0|4|0|1|0|0|0|0|0|-1|-1|||531.700012|0
353735|223569|stonebrunt|2963.0002|-867|1111.3501|154|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1117.199951|0
353736|223569|stonebrunt|2959|-341|974.3058|152|1200|0|2|0|1|0|0|0|0|0|-1|-1|||979.299988|0
353737|223569|stonebrunt|3227.0002|-871|1148.6517|16|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1155.300049|0
353738|223569|stonebrunt|2996.0002|-559|1095.9089|110|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1101.900024|0
353739|223570|stonebrunt|3809|59.00001|1369.661|40|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1372.300049|0
353740|223570|stonebrunt|3664.0002|-765.00006|1154.2163|215|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1156.400024|0
353741|223568|stonebrunt|3380.0002|-105.00001|1077.1635|139|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1082.699951|0
353742|223568|stonebrunt|4129|-539|1495.6675|254|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1501.300049|0
353743|223568|stonebrunt|3355.0002|-66|1064.2272|30|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1071.5|0
353744|223568|stonebrunt|2602.0002|-362.00003|1050.3936|139|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1057.699951|0
353745|223551|stonebrunt|984|1624|565.2741|195|1200|0|1|0|1|0|0|0|0|0|-1|-1|||571.200012|0
353746|100037|stonebrunt|945|-2292|610.3018|195|1200|0|4|0|1|0|0|0|0|0|-1|-1|||616.799988|0
353747|100037|stonebrunt|-5254.0005|-562|-411.5|147|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-411.5|0
353748|100037|stonebrunt|-790.00006|-3381|386.6509|132|1200|0|4|0|1|0|0|0|0|0|-1|-1|||396.799988|0
353749|100037|stonebrunt|-1886.0001|172.00002|384.86533|130|1200|0|4|0|1|0|0|0|0|0|-1|-1|||393.899994|0
353750|100037|stonebrunt|-5288|-650|-449.31036|130|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-399.399994|0
353751|223571|stonebrunt|1776|-3052.0002|708.3058|211|1200|0|3|0|1|0|0|0|0|0|-1|-1|||713.799988|0
353752|100037|stonebrunt|-5386|-901.00006|-408.4|147|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-408.399994|0
353753|100033|stonebrunt|-1025|2654|344.87305|119|1200|0|5|0|1|0|0|0|0|0|-1|-1|||351.200012|0
353754|100033|stonebrunt|-5355|-823|-449.30347|147|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-399.799988|0
353755|100037|stonebrunt|-5404.0005|-2620|-411.2|147|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-411.200012|0
353756|100037|stonebrunt|-4179|-19|-41.84527|147|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-35.599998|0
353757|100033|stonebrunt|-1571|1057|261.3669|147|1200|0|4|0|1|0|0|0|0|0|-1|-1|||268.899994|0
353758|223556|stonebrunt|1216.0001|114.00001|717.73376|130|1200|0|1|0|1|0|0|0|0|0|-1|-1|||725.099976|0
353759|100118|stonebrunt|973.00006|1298.0001|580.22906|195|1200|0|4|0|1|0|0|0|0|0|-1|-1|||583.900024|0
353760|100118|stonebrunt|-2502.0002|2828|671.6259|119|1200|0|5|0|1|0|0|0|0|0|-1|-1|||678.5|0
353761|223571|stonebrunt|1075|-3323|556.9321|134|1200|0|3|0|1|0|0|0|0|0|-1|-1|||561.400024|0
353762|100037|stonebrunt|219|-3339|478.3023|131|1200|0|4|0|1|0|0|0|0|0|-1|-1|||482.899994|0
353763|100037|stonebrunt|-550|-274|380.3333|201|1200|0|4|0|1|0|0|0|0|0|-1|-1|||386|0
353764|100037|stonebrunt|-34|1868|635.95996|130|1200|0|4|0|1|0|0|0|0|0|-1|-1|||641.799988|0
353765|100083|stonebrunt|-2500|-1268|154.61064|75|1200|0|4|0|1|0|0|0|0|0|-1|-1|||156.600006|0
353766|100083|stonebrunt|-971|1111|320.47195|102|1200|0|4|0|1|0|0|0|0|0|-1|-1|||323.600006|0
353767|100037|stonebrunt|-1593|1125|261.45312|91|1200|0|4|0|1|0|0|0|0|0|-1|-1|||267.899994|0
353768|100037|stonebrunt|-1090|-1072|403.26804|21|1200|0|4|0|1|0|0|0|0|0|-1|-1|||408.700012|0
353769|100037|stonebrunt|-565.00006|-434|391.18915|65|1200|0|4|0|1|0|0|0|0|0|-1|-1|||396.5|0
353770|100037|stonebrunt|-667|-1166.0001|397.31223|158|1200|0|4|0|1|0|0|0|0|0|-1|-1|||404.899994|0
353771|100118|stonebrunt|-238|656.00006|361.01883|81|1200|0|4|0|1|0|0|0|0|0|-1|-1|||365.200012|0
353772|100118|stonebrunt|-2585.0002|1485|123.02525|75|1200|0|4|0|1|0|0|0|0|0|-1|-1|||127.199997|0
353773|100118|stonebrunt|-286.00003|-1717|517.6823|238|1200|0|4|0|1|0|0|0|0|0|-1|-1|||523.099976|0
353774|100118|stonebrunt|-2360.0002|24|173.75354|81|1200|0|4|0|1|0|0|0|0|0|-1|-1|||176.399994|0
353775|100118|stonebrunt|-119|-1655.0001|466.18512|230|1200|0|4|0|1|0|0|0|0|0|-1|-1|||470.399994|0
353776|100118|stonebrunt|-1943|-2314|114.18994|49|1200|0|4|0|1|0|0|0|0|0|-1|-1|||117.699997|0
353777|100118|stonebrunt|-1196|-3017|281.09448|192|1200|0|4|0|1|0|0|0|0|0|-1|-1|||285.100006|0
353778|100037|stonebrunt|-469|760|391.45532|204|1200|0|4|0|1|0|0|0|0|0|-1|-1|||394.899994|0
353779|100037|stonebrunt|-2781|-135.00002|43.46224|163|1200|0|4|0|1|0|0|0|0|0|-1|-1|||47.299999|0
353780|223575|stonebrunt|-267|-3258|389.7535|209|1200|0|4|0|1|0|0|0|0|0|-1|-1|||395.299988|0
353781|100083|stonebrunt|-3109|1069.0001|109.82015|242|1200|0|4|0|1|0|0|0|0|0|-1|-1|||112.099998|0
353782|100083|stonebrunt|-3094.0002|-1863.0001|-8.06102|13|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-5.8|0
353783|100083|stonebrunt|-1607|-3061|201.667|112|1200|0|4|0|1|0|0|0|0|0|-1|-1|||203.800003|0
353784|100083|stonebrunt|413|-2770|518.9877|64|1200|0|4|0|1|0|0|0|0|0|-1|-1|||521.400024|0
353785|100149|stonebrunt|1209|-408|1023.5011|221|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1027.199951|0
353786|100150|stonebrunt|1227|-378.00003|1023.5011|196|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1027.199951|0
353787|100151|stonebrunt|1391.0001|-535|1025.1226|166|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1028.199951|0
353788|100152|stonebrunt|1348.0001|-489|1025.0778|0|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1027.5|0
353789|223552|stonebrunt|-3961|-1513|-380.15625|168|1200|0|0|0|1|0|0|0|0|0|-1|-1|||-377|0
353790|100099|stonebrunt|-4106|-1579|-380.15625|64|1200|0|0|0|1|0|0|0|0|0|-1|-1|||-377|0
353791|100099|stonebrunt|-4128|-1570|-380.15625|131|1200|0|0|0|1|0|0|0|0|0|-1|-1|||-377|0
353792|223562|stonebrunt|-3891.0002|3142|-45.76375|154|1200|0|0|0|1|0|0|0|0|0|-1|-1|||-40.725342|0
353793|223563|stonebrunt|-3887|3000|-48.2621|137|1200|0|0|0|1|0|0|0|0|0|-1|-1|||-43.244061|0
353794|100047|stonebrunt|-3888.0002|2930.0002|-48.42592|138|1200|0|0|0|1|0|0|0|0|0|-1|-1|||-44.662609|0
353795|100185|stonebrunt|1325|-785|1025.1157|163|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1028.800049|0
353796|100011|stonebrunt|1397|-380|1024.2596|111|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1028|0
353797|100013|stonebrunt|1393|-357|1024.1967|150|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1027.900024|0
353798|223566|stonebrunt|1271|-527|1024.0933|54|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1028.400024|0
353799|100015|stonebrunt|1249|-483.00003|1023.4593|244|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1027.800049|0
353800|223566|stonebrunt|1280.0001|-480|1023.98694|177|1200|0|0|0|1|0|0|0|0|0|-1|-1|||1028.300049|0
353801|100088|stonebrunt|-213.00002|-3370|436.8698|132|1200|0|4|0|1|0|0|0|0|0|-1|-1|||440.899994|0
353802|100088|stonebrunt|339|-3386|502.3076|134|1200|0|4|0|1|0|0|0|0|0|-1|-1|||508.799988|0
353803|100083|stonebrunt|-2771.0002|2484|533.4012|119|1200|0|4|0|1|0|0|0|0|0|-1|-1|||538.099976|0
353804|100083|stonebrunt|-1223.0001|-3508.0002|518.36053|134|1200|0|4|0|1|0|0|0|0|0|-1|-1|||524.5|0
353805|223556|stonebrunt|2219|359|928.10126|220|1200|0|1|0|1|0|0|0|0|0|-1|-1|||932.200012|0
353806|223556|stonebrunt|1301.0001|255|778.5492|19|1200|0|1|0|1|0|0|0|0|0|-1|-1|||783.599976|0
353807|223571|stonebrunt|1568|-2554|694.6898|130|1200|0|3|0|1|0|0|0|0|0|-1|-1|||702.099976|0
353808|223571|stonebrunt|3296.0002|-3401|1138.231|212|1200|0|3|0|1|0|0|0|0|0|-1|-1|||1143.900024|0
353809|100033|stonebrunt|643|2214|669.3353|119|1200|0|5|0|1|0|0|0|0|0|-1|-1|||677.5|0
353810|223556|stonebrunt|3183|1526.0001|1064.1033|24|1200|0|1|0|1|0|0|0|0|0|-1|-1|||1070.800049|0
353811|100033|stonebrunt|911.00006|-3200|524.8381|87|1200|0|4|0|1|0|0|0|0|0|-1|-1|||531.099976|0
353812|100033|stonebrunt|-1145|2686|398.7726|119|1200|0|5|0|1|0|0|0|0|0|-1|-1|||405.299988|0
353813|100083|stonebrunt|-770.00006|-3526|606.866|167|1200|0|4|0|1|0|0|0|0|0|-1|-1|||613.599976|0
353814|223573|stonebrunt|1357|-3330.0002|663.4616|131|1200|0|3|0|1|0|0|0|0|0|-1|-1|||667.900024|0
353815|223556|stonebrunt|1988.0001|1860.0001|802.51373|119|1200|0|1|0|1|0|0|0|0|0|-1|-1|||811.5|0
353816|100033|stonebrunt|-745.00006|1404|379.72983|147|1200|0|4|0|1|0|0|0|0|0|-1|-1|||386.5|0
353817|223577|stonebrunt|2106|-2103|770.64734|211|1200|0|3|0|1|0|0|0|0|0|-1|-1|||772.900024|0
353818|223577|stonebrunt|3690|-2809|1294.8506|196|1200|0|3|0|1|0|0|0|0|0|-1|-1|||1297|0
353819|223560|stonebrunt|2929|2065|1031.2102|164|1200|0|1|0|1|0|0|0|0|0|-1|-1|||1035.800049|0
353820|100083|stonebrunt|-1875|3049.0002|702.59973|91|1200|0|5|0|1|0|0|0|0|0|-1|-1|||705.5|0
353821|100037|stonebrunt|-4460|204|-102.41335|130|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-94.099998|0
353822|100037|stonebrunt|-5447.0005|-1517|-414.6|147|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-414.600006|0
353823|223551|stonebrunt|3625|3212|1179.4921|147|1200|0|1|0|1|0|0|0|0|0|-1|-1|||1186.800049|0
353824|223551|stonebrunt|2496.0002|808.00006|885.9495|18|1200|0|1|0|1|0|0|0|0|0|-1|-1|||892.900024|0
353825|223573|stonebrunt|1689|-1079|997.9664|119|1200|0|3|0|1|0|0|0|0|0|-1|-1|||1003.099976|0
353826|223573|stonebrunt|2265|-1226.0001|973.782|119|1200|0|3|0|1|0|0|0|0|0|-1|-1|||978.5|0
353827|223570|stonebrunt|2666.0002|-209.00002|1091.1353|121|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1093.800049|0
353828|223570|stonebrunt|3070|-165|972.39594|15|1200|0|2|0|1|0|0|0|0|0|-1|-1|||974.5|0
353829|223570|stonebrunt|3693|-341|1182.692|117|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1187.199951|0
353830|223570|stonebrunt|3271.0002|-384|1009.22314|13|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1011|0
353831|223568|stonebrunt|3716.0002|-533.00006|1201.5659|220|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1206.900024|0
353832|223568|stonebrunt|2825|-55|1019.99786|126|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1027|0
353833|223569|stonebrunt|3731|-765.00006|1170.3396|233|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1174|0
353834|223569|stonebrunt|2713.0002|-438|1157.4731|5|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1161|0
353835|223568|stonebrunt|2676|-489|1127.6147|141|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1132.900024|0
353836|223568|stonebrunt|3734|0|1286.1211|20|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1292.599976|0
353837|223570|stonebrunt|4117.0005|-163|1326.57|18|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1329.800049|0
353838|223570|stonebrunt|2941.0002|-600|1128.228|171|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1132.099976|0
353839|223566|stonebrunt|2706|-287.00003|1126.9808|232|1200|0|2|0|1|0|0|0|0|0|-1|-1|||1131.300049|0
353840|100083|stonebrunt|-5356|-2919|-415.90005|147|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-415.899994|0
353841|223577|stonebrunt|2675|-2140|951.9396|25|1200|0|3|0|1|0|0|0|0|0|-1|-1|||954.099976|0
353842|100037|stonebrunt|472.00003|1905.0001|874.3841|147|1200|0|4|0|1|0|0|0|0|0|-1|-1|||883|0
353843|100037|stonebrunt|963|-886.00006|632.9199|195|1200|0|4|0|1|0|0|0|0|0|-1|-1|||639.5|0
353844|100037|stonebrunt|-1939|-3485.0002|606.9795|141|1200|0|4|0|1|0|0|0|0|0|-1|-1|||616.400024|0
353845|100037|stonebrunt|-4931|107.00001|-124.26003|130|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-100.400002|0
353846|223560|stonebrunt|4015|2955.0002|1155.2284|50|1200|0|1|0|1|0|0|0|0|0|-1|-1|||1158|0
353847|100083|stonebrunt|962.00006|-19|628.0979|195|1200|0|4|0|1|0|0|0|0|0|-1|-1|||633.099976|0
353848|100037|stonebrunt|-3306|192|53.94951|130|1200|0|4|0|1|0|0|0|0|0|-1|-1|||61.5|0
353849|223551|stonebrunt|1613|1962|675.98334|119|1200|0|1|0|1|0|0|0|0|0|-1|-1|||683.799988|0
353850|100083|stonebrunt|-660|-3534|647.01025|141|1200|0|4|0|1|0|0|0|0|0|-1|-1|||654.799988|0
353851|223560|stonebrunt|2263.0002|2649.0002|884.88794|147|1200|0|1|0|1|0|0|0|0|0|-1|-1|||890.400024|0
353852|100118|stonebrunt|-1986.0001|1031|144.72908|45|1200|0|4|0|1|0|0|0|0|0|-1|-1|||147.899994|0
353853|223572|stonebrunt|2430|-1268|892.8618|120|1200|0|3|0|1|0|0|0|0|0|-1|-1|||901.400024|0
353854|100033|stonebrunt|-2704|2601|620.80145|119|1200|0|5|0|1|0|0|0|0|0|-1|-1|||626.400024|0
353855|100033|stonebrunt|-3342|169|42.47457|130|1200|0|4|0|1|0|0|0|0|0|-1|-1|||48|0
353856|223556|stonebrunt|1345|1038|626.0538|57|1200|0|1|0|1|0|0|0|0|0|-1|-1|||629.799988|0
353857|100033|stonebrunt|-340|133|463.5237|130|1200|0|4|0|1|0|0|0|0|0|-1|-1|||467.600006|0
353858|223556|stonebrunt|2333|1770|920.5139|119|1200|0|1|0|1|0|0|0|0|0|-1|-1|||927.299988|0
353859|223556|stonebrunt|1923|2508|735.6064|147|1200|0|1|0|1|0|0|0|0|0|-1|-1|||742.200012|0
353860|100037|stonebrunt|962.00006|-971|662.84814|195|1200|0|4|0|1|0|0|0|0|0|-1|-1|||669.700012|0
353861|100037|stonebrunt|-3477.0002|-3607.0002|532.3854|134|1200|0|4|0|1|0|0|0|0|0|-1|-1|||542.799988|0
353862|223572|stonebrunt|1016.00006|-3764.0002|773.14526|195|1200|0|3|0|1|0|0|0|0|0|-1|-1|||777.799988|0
353863|100033|stonebrunt|-4609|-200|-413.8|147|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-413.799988|0
353864|100083|stonebrunt|-438|2501|489.43597|119|1200|0|5|0|1|0|0|0|0|0|-1|-1|||492|0
353865|100083|stonebrunt|-2757.0002|2509|555.7889|119|1200|0|5|0|1|0|0|0|0|0|-1|-1|||559.700012|0
353866|100033|stonebrunt|-4214.0005|179|-28.97292|130|1200|0|4|0|1|0|0|0|0|0|-1|-1|||-24.6|0
353867|100033|stonebrunt|-511.00003|1497|425.26587|147|1200|0|4|0|1|0|0|0|0|0|-1|-1|||429.299988|0
