SourceZoneShortName|SourceBoxTopNW_X|SourceBoxTopNW_Y|SourceBoxTopNW_Z|SourceBoxBottomSE_X|SourceBoxBottomSE_Y|SourceBoxBottomSE_Z|TargetZoneShortName|TargetPosX|TargetPosY|TargetPosZ|TargetPosOrientation|AreaTriggerDBCID|Comment
qeynos2|1530.7946|-1010.8468|200|1500.7946|-1030.8468|-100|qeytoqrg|-310.75885|-1020.4071|-7.84374|north|8118|
qeynos2|1530.7946|-1030.8468|200|1500.7946|-1050.8468|-100|qeytoqrg|-310.75885|-1040.4071|-7.84374|north|8119|
qeynos2|1530.7946|-1050.8468|200|1500.7946|-1070.8468|-100|qeytoqrg|-310.75885|-1060.4071|-7.84374|north|8120|
qeynos2|1530.7946|-1070.8468|200|1500.7946|-1090.8468|-100|qeytoqrg|-310.75885|-1080.4071|-7.84374|north|8121|
qeynos2|1530.7946|-1090.8468|200|1500.7946|-1150|-100|qeytoqrg|-310.75885|-1099|-7.84374|north|8122|
qeytoqrg|3442.5054|-1124.6694|11.548047|3424.3691|-1135.8118|-0.4999545|blackburrow|-163.06775|29.47728|0|west|8123|
qeytoqrg|1511.3276|-2226.6875|67.54486|1317.9272|-2336.1978|-4.84378|qey2hh1|16.73503|-634.39056|-7|east|8124|
qeytoqrg|-330.75885|1109.5929|200|-360.75885|1089.5929|-100|qeynos2|1480.7946|1099.1532|0|south|8125|
qeytoqrg|-330.75885|1089.5929|200|-360.75885|1069.5929|-100|qeynos2|1480.7946|1079.1532|0|south|8126|
qeytoqrg|-330.75885|1069.5929|200|-360.75885|1049.5929|-100|qeynos2|1480.7946|1059.1532|0|south|8127|
qeytoqrg|-330.75885|1049.5929|200|-360.75885|1029.5929|-100|qeynos2|1480.7946|1039.1532|0|south|8128|
qeytoqrg|-330.75885|1029.5929|200|-360.75885|1009.5929|-100|qeynos2|1480.7946|1019.1532|0|south|8129|
qeytoqrg|-330.75885|1009.5929|200|-360.75885|989.5929|-100|qeynos2|1480.7946|999.1532|0|south|8130|
qeytoqrg|-330.75885|989.5929|200|-360.75885|969.5929|-100|qeynos2|1480.7946|979.1532|0|south|8131|
qeytoqrg|-330.75885|969.5929|200|-360.75885|949.5929|-100|qeynos2|1480.7946|959.1532|0|south|8132|
qeytoqrg|-330.75885|949.5929|200|-360.75885|929.5929|-100|qeynos2|1480.7946|939.1532|0|south|8133|
qeytoqrg|-330.75885|929.5929|200|-360.75885|909.5929|-100|qeynos2|1480.7946|919.1532|0|south|8134|
qeytoqrg|-330.75885|909.5929|200|-360.75885|889.5929|-100|qeynos2|1480.7946|899.1532|0|south|8135|
qeytoqrg|-330.75885|889.5929|200|-360.75885|869.5929|-100|qeynos2|1480.7946|879.1532|0|south|8136|
qeytoqrg|-330.75885|869.5929|200|-360.75885|849.5929|-100|qeynos2|1480.7946|859.1532|0|south|8137|
qeytoqrg|-330.75885|849.5929|200|-360.75885|829.5929|-100|qeynos2|1480.7946|839.1532|0|south|8138|
qeytoqrg|-330.75885|829.5929|200|-360.75885|809.5929|-100|qeynos2|1480.7946|819.1532|0|south|8139|
qeytoqrg|-330.75885|809.5929|200|-360.75885|789.5929|-100|qeynos2|1480.7946|799.1532|0|south|8140|
qeytoqrg|-330.75885|789.5929|200|-360.75885|769.5929|-100|qeynos2|1480.7946|779.1532|0|south|8141|
qeytoqrg|-330.75885|769.5929|200|-360.75885|749.5929|-100|qeynos2|1480.7946|759.1532|0|south|8142|
qeytoqrg|-330.75885|749.5929|200|-360.75885|729.5929|-100|qeynos2|1480.7946|739.1532|0|south|8143|
qeytoqrg|-330.75885|729.5929|200|-360.75885|709.5929|-100|qeynos2|1480.7946|719.1532|0|south|8144|
qeytoqrg|-330.75885|709.5929|200|-360.75885|689.5929|-100|qeynos2|1480.7946|699.1532|0|south|8145|
qeytoqrg|-330.75885|689.5929|200|-360.75885|669.5929|-100|qeynos2|1480.7946|679.1532|0|south|8146|
qeytoqrg|-330.75885|669.5929|200|-360.75885|649.5929|-100|qeynos2|1480.7946|659.1532|0|south|8147|
qeytoqrg|-330.75885|649.5929|200|-360.75885|629.5929|-100|qeynos2|1480.7946|639.1532|0|south|8148|
qeytoqrg|-330.75885|629.5929|200|-360.75885|609.5929|-100|qeynos2|1480.7946|619.1532|0|south|8149|
qeytoqrg|-330.75885|609.5929|200|-360.75885|589.5929|-100|qeynos2|1480.7946|599.1532|0|south|8150|
qeytoqrg|-330.75885|589.5929|200|-360.75885|569.5929|-100|qeynos2|1480.7946|579.1532|0|south|8151|
qeytoqrg|-330.75885|569.5929|200|-360.75885|549.5929|-100|qeynos2|1480.7946|559.1532|0|south|8152|
qeytoqrg|-330.75885|549.5929|200|-360.75885|529.5929|-100|qeynos2|1480.7946|539.1532|0|south|8153|
qeytoqrg|-330.75885|529.5929|200|-360.75885|509.59286|-100|qeynos2|1480.7946|519.1532|0|south|8154|
qeytoqrg|-330.75885|509.59286|200|-360.75885|489.59286|-100|qeynos2|1480.7946|499.1532|0|south|8155|
qeytoqrg|-330.75885|489.59286|200|-360.75885|469.59286|-100|qeynos2|1480.7946|479.1532|0|south|8156|
qeytoqrg|-330.75885|469.59286|200|-360.75885|449.59286|-100|qeynos2|1480.7946|459.1532|0|south|8157|
qeytoqrg|-330.75885|449.59286|200|-360.75885|429.59286|-100|qeynos2|1480.7946|439.1532|0|south|8158|
qeytoqrg|-330.75885|429.59286|200|-360.75885|409.59286|-100|qeynos2|1480.7946|419.1532|0|south|8159|
qeytoqrg|-330.75885|409.59286|200|-360.75885|389.59286|-100|qeynos2|1480.7946|399.1532|0|south|8160|
qeytoqrg|-330.75885|389.59286|200|-360.75885|369.59286|-100|qeynos2|1480.7946|379.1532|0|south|8161|
qeytoqrg|-330.75885|369.59286|200|-360.75885|349.59286|-100|qeynos2|1480.7946|359.1532|0|south|8162|
qeytoqrg|-330.75885|349.59286|200|-360.75885|329.5929|-100|qeynos2|1480.7946|339.1532|0|south|8163|
qeytoqrg|-330.75885|329.5929|200|-360.75885|309.5929|-100|qeynos2|1480.7946|319.1532|0|south|8164|
qeytoqrg|-330.75885|309.5929|200|-360.75885|289.5929|-100|qeynos2|1480.7946|299.1532|0|south|8165|
qeytoqrg|-330.75885|289.5929|200|-360.75885|269.5929|-100|qeynos2|1480.7946|279.1532|0|south|8166|
qeytoqrg|-330.75885|269.5929|200|-360.75885|249.5929|-100|qeynos2|1480.7946|259.1532|0|south|8167|
qeytoqrg|-330.75885|249.5929|200|-360.75885|229.5929|-100|qeynos2|1480.7946|239.1532|0|south|8168|
qeytoqrg|-330.75885|229.5929|200|-360.75885|209.5929|-100|qeynos2|1480.7946|219.1532|0|south|8169|
qeytoqrg|-330.75885|209.5929|200|-360.75885|189.5929|-100|qeynos2|1480.7946|199.1532|0|south|8170|
qeytoqrg|-330.75885|189.5929|200|-360.75885|169.5929|-100|qeynos2|1480.7946|179.1532|0|south|8171|
qeytoqrg|-330.75885|169.5929|200|-360.75885|149.5929|-100|qeynos2|1480.7946|159.1532|0|south|8172|
qeytoqrg|-330.75885|149.5929|200|-360.75885|129.5929|-100|qeynos2|1480.7946|139.1532|0|south|8173|
qeytoqrg|-330.75885|129.5929|200|-360.75885|109.5929|-100|qeynos2|1480.7946|119.1532|0|south|8174|
qeytoqrg|-330.75885|109.5929|200|-360.75885|89.5929|-100|qeynos2|1480.7946|99.1532|0|south|8175|
qeytoqrg|-330.75885|89.5929|200|-360.75885|69.5929|-100|qeynos2|1480.7946|79.1532|0|south|8176|
qeytoqrg|-330.75885|69.5929|200|-360.75885|49.5929|-100|qeynos2|1480.7946|59.1532|0|south|8177|
qeytoqrg|-330.75885|49.5929|200|-360.75885|29.5929|-100|qeynos2|1480.7946|39.1532|0|south|8178|
qeytoqrg|-330.75885|29.5929|200|-360.75885|9.5929|-100|qeynos2|1480.7946|19.1532|0|south|8179|
qeytoqrg|-330.75885|9.5929|200|-360.75885|-10.4071|-100|qeynos2|1480.7946|-0.8468|0|south|8180|
qeytoqrg|-330.75885|-10.4071|200|-360.75885|-30.40711|-100|qeynos2|1480.7946|-20.8468|0|south|8181|
qeytoqrg|-330.75885|-30.40711|200|-360.75885|-50.40711|-100|qeynos2|1480.7946|-40.8468|0|south|8182|
qeytoqrg|-330.75885|-50.40711|200|-360.75885|-70.40711|-100|qeynos2|1480.7946|-60.8468|0|south|8183|
qeytoqrg|-330.75885|-70.40711|200|-360.75885|-90.4071|-100|qeynos2|1480.7946|-80.8468|0|south|8184|
qeytoqrg|-330.75885|-90.4071|200|-360.75885|-110.4071|-100|qeynos2|1480.7946|-100.8468|0|south|8185|
qeytoqrg|-330.75885|-110.4071|200|-360.75885|-130.4071|-100|qeynos2|1480.7946|-120.8468|0|south|8186|
qeytoqrg|-330.75885|-130.4071|200|-360.75885|-150.4071|-100|qeynos2|1480.7946|-140.8468|0|south|8187|
qeytoqrg|-330.75885|-150.4071|200|-360.75885|-170.4071|-100|qeynos2|1480.7946|-160.8468|0|south|8188|
qeytoqrg|-330.75885|-170.4071|200|-360.75885|-190.4071|-100|qeynos2|1480.7946|-180.8468|0|south|8189|
qeytoqrg|-330.75885|-190.4071|200|-360.75885|-210.4071|-100|qeynos2|1480.7946|-200.8468|0|south|8190|
qeytoqrg|-330.75885|-210.4071|200|-360.75885|-230.4071|-100|qeynos2|1480.7946|-220.8468|0|south|8191|
qeytoqrg|-330.75885|-230.4071|200|-360.75885|-250.4071|-100|qeynos2|1480.7946|-240.8468|0|south|8192|
qeytoqrg|-330.75885|-250.4071|200|-360.75885|-270.4071|-100|qeynos2|1480.7946|-260.8468|0|south|8193|
qeytoqrg|-330.75885|-270.4071|200|-360.75885|-290.4071|-100|qeynos2|1480.7946|-280.8468|0|south|8194|
qeytoqrg|-330.75885|-290.4071|200|-360.75885|-310.4071|-100|qeynos2|1480.7946|-300.8468|0|south|8195|
qeytoqrg|-330.75885|-310.4071|200|-360.75885|-330.4071|-100|qeynos2|1480.7946|-320.8468|0|south|8196|
qeytoqrg|-330.75885|-330.4071|200|-360.75885|-350.40714|-100|qeynos2|1480.7946|-340.8468|0|south|8197|
qeytoqrg|-330.75885|-350.40714|200|-360.75885|-370.40714|-100|qeynos2|1480.7946|-360.8468|0|south|8198|
qeytoqrg|-330.75885|-370.40714|200|-360.75885|-390.40714|-100|qeynos2|1480.7946|-380.8468|0|south|8199|
qeytoqrg|-330.75885|-390.40714|200|-360.75885|-410.40714|-100|qeynos2|1480.7946|-400.8468|0|south|8200|
qeytoqrg|-330.75885|-410.40714|200|-360.75885|-430.40714|-100|qeynos2|1480.7946|-420.8468|0|south|8201|
qeytoqrg|-330.75885|-430.40714|200|-360.75885|-450.40714|-100|qeynos2|1480.7946|-440.8468|0|south|8202|
qeytoqrg|-330.75885|-450.40714|200|-360.75885|-470.40714|-100|qeynos2|1480.7946|-460.8468|0|south|8203|
qeytoqrg|-330.75885|-470.40714|200|-360.75885|-490.40714|-100|qeynos2|1480.7946|-480.8468|0|south|8204|
qeytoqrg|-330.75885|-490.40714|200|-360.75885|-510.40714|-100|qeynos2|1480.7946|-500.8468|0|south|8205|
qeytoqrg|-330.75885|-510.40714|200|-360.75885|-530.4071|-100|qeynos2|1480.7946|-520.8468|0|south|8206|
qeytoqrg|-330.75885|-530.4071|200|-360.75885|-550.4071|-100|qeynos2|1480.7946|-540.8468|0|south|8207|
qeytoqrg|-330.75885|-550.4071|200|-360.75885|-570.4071|-100|qeynos2|1480.7946|-560.8468|0|south|8208|
qeytoqrg|-330.75885|-570.4071|200|-360.75885|-590.4071|-100|qeynos2|1480.7946|-580.8468|0|south|8209|
qeytoqrg|-330.75885|-590.4071|200|-360.75885|-610.4071|-100|qeynos2|1480.7946|-600.8468|0|south|8210|
qeytoqrg|-330.75885|-610.4071|200|-360.75885|-630.4071|-100|qeynos2|1480.7946|-620.8468|0|south|8211|
qeytoqrg|-330.75885|-630.4071|200|-360.75885|-650.4071|-100|qeynos2|1480.7946|-640.8468|0|south|8212|
qeytoqrg|-330.75885|-650.4071|200|-360.75885|-670.4071|-100|qeynos2|1480.7946|-660.8468|0|south|8213|
qeytoqrg|-330.75885|-670.4071|200|-360.75885|-690.4071|-100|qeynos2|1480.7946|-680.8468|0|south|8214|
qeytoqrg|-330.75885|-690.4071|200|-360.75885|-710.4071|-100|qeynos2|1480.7946|-700.8468|0|south|8215|
qeytoqrg|-330.75885|-710.4071|200|-360.75885|-730.4071|-100|qeynos2|1480.7946|-720.8468|0|south|8216|
qeytoqrg|-330.75885|-730.4071|200|-360.75885|-750.4071|-100|qeynos2|1480.7946|-740.8468|0|south|8217|
qeytoqrg|-330.75885|-750.4071|200|-360.75885|-770.4071|-100|qeynos2|1480.7946|-760.8468|0|south|8218|
qeytoqrg|-330.75885|-770.4071|200|-360.75885|-790.4071|-100|qeynos2|1480.7946|-780.8468|0|south|8219|
qeytoqrg|-330.75885|-790.4071|200|-360.75885|-810.4071|-100|qeynos2|1480.7946|-800.8468|0|south|8220|
qeytoqrg|-330.75885|-810.4071|200|-360.75885|-830.4071|-100|qeynos2|1480.7946|-820.8468|0|south|8221|
qeytoqrg|-330.75885|-830.4071|200|-360.75885|-850.4071|-100|qeynos2|1480.7946|-840.8468|0|south|8222|
qeytoqrg|-330.75885|-850.4071|200|-360.75885|-870.4071|-100|qeynos2|1480.7946|-860.8468|0|south|8223|
qeytoqrg|-330.75885|-870.4071|200|-360.75885|-890.4071|-100|qeynos2|1480.7946|-880.8468|0|south|8224|
qeytoqrg|-330.75885|-890.4071|200|-360.75885|-910.4071|-100|qeynos2|1480.7946|-900.8468|0|south|8225|
qeytoqrg|-330.75885|-910.4071|200|-360.75885|-930.4071|-100|qeynos2|1480.7946|-920.8468|0|south|8226|
qeytoqrg|-330.75885|-930.4071|200|-360.75885|-950.4071|-100|qeynos2|1480.7946|-940.8468|0|south|8227|
qeytoqrg|-330.75885|-950.4071|200|-360.75885|-970.4071|-100|qeynos2|1480.7946|-960.8468|0|south|8228|
qeytoqrg|-330.75885|-970.4071|200|-360.75885|-990.4071|-100|qeynos2|1480.7946|-980.8468|0|south|8229|
qeytoqrg|-330.75885|-990.4071|200|-360.75885|-1010.4071|-100|qeynos2|1480.7946|-1000.8468|0|south|8230|
qeytoqrg|-330.75885|-1010.4071|200|-360.75885|-1030.4071|-100|qeynos2|1480.7946|-1020.8468|0|south|8231|
qeytoqrg|-330.75885|-1030.4071|200|-360.75885|-1050.4071|-100|qeynos2|1480.7946|-1040.8468|0|south|8232|
qeytoqrg|-330.75885|-1050.4071|200|-360.75885|-1070.4071|-100|qeynos2|1480.7946|-1060.8468|0|south|8233|
qeytoqrg|-330.75885|-1070.4071|200|-360.75885|-1090.4071|-100|qeynos2|1480.7946|-1080.8468|0|south|8234|
qeytoqrg|-330.75885|-1090.4071|200|-360.75885|-1150|-100|qeynos2|1480.7946|-1099|0|south|8235|
qeytoqrg|5189.661|143.43211|7.87525|5173.2754|103.19786|-7.09325|qrg|-631.00476|137.12975|0|east|8236|
qrg|-623.5575|168.64095|0.50003|-639.9425|150.65903|-0.49997|qeytoqrg|5180.5576|161.91199|-6.59488|west|8237|
rathemtn|607.8501|-3069.2402|77.67761|564.7853|-3162.109|-0.49998|feerrott|313.8339|3388.1362|0|south|8238|
rathemtn|3495.9036|2999.3508|72.2854|3401.9468|2973.9883|-4.37481|lakerathe|2707.1506|-2236.8313|1.75017|north|8239|
rivervale|-384.0659|-275.68256|22.469|-396.65033|-290.01398|-0.49991|kithicor|2012.9852|3825.1892|462.25043|south|8240|
rivervale|-69.7297|134.79048|22.467|-96.16221|113.42711|-0.5|misty|407.48685|-2571.6414|-10.74972|west|8241|
runnyeye|-102.775955|12.901143|15.468005|-119.129944|-8.304958|-0.49999338|beholder|903.2041|-1850.1808|1.0001143|west|8242|
runnyeye|271.09946|170|15.469|250.4973|135.74432|0.50106|misty|-816.63153|1427.5804|-10.75139|north|8243|
sebilis|-90.74807|-65.82431|-16.66972|-102.43821|-78.00411|-37.76627|trakanon|-1628.4839|-4764.274|-476.5312|south|8244|Top exit teleporter
sebilis|-669.08844|-3.53889|-152.3044|-679.78345|-15.52592|-180.88576|trakanon|-1628.4839|-4764.274|-476.5312|south|8245|Bottom exit teleporter
sirens|-600.0252|83.16094|-72.50095|-625.6508|62.77525|-97.46873|cobaltscar|1584.0266|1626.0808|62.93777|south|8246|
sirens|326.070679|-6.98534|77.00489|220.406387|-133.380219|-22.262329|westwastes|-5164.469238|-3877.898682|-251.749786|north|8247|
skyfire|-5623.817|1910.7054|-56.840195|-5703.1704|1580.5497|-164.28036|burningwood|5087.0146|1740.0859|-163.56395|south|8248|
skyfire|-1063.7915|-4348.3413|108.0871|-1129.2494|-4404.932|26.44044|overthere|-988.31256|4201.0767|95.62577|east|8249|North
skyfire|-1161.9994|-4349.868|108.0871|-1231.5637|-4408.827|26.01914|overthere|-1097.6241|4200.1143|95.62577|east|8250|South
skyshrine|-209.942657|-762.700989|42.124149|-326.71933|-804.657898|-14.68388|wakening|1540.067993|4751.336426|-63.968761|east|8251|
skyshrine|1501.667358|-252.79834|530|1376.901733|-339.201843|364|skyshrine|1445.65979|-294.839447|194.937607|west|8252|A (Upper Maze)
skyshrine|2207.193359|-33.669411|530|2119.390869|-187.111267|364|skyshrine|1627.00061|-1730.896851|194.937607|north|8253|B (Upper Maze)
skyshrine|2298.394287|-41.654942|530|2209.82373|-187.16304|364|skyshrine|2249.061523|-1280.076172|194.937607|north|8254|C (Upper Maze)
skyshrine|3007.683594|-790.85437|530|2803.489258|-879.163574|364|skyshrine|2974.943604|-925.228699|194.937607|south|8255|D (Upper Maze)
skyshrine|3067.097168|-839.091736|530|2929.589355|-980.394531|364|skyshrine|2075.69458|-1104.921631|194.937607|north|8256|E (Upper Maze)
skyshrine|2693.123535|-1155.236084|530|2539.615723|-1237.396973|364|skyshrine|2973.249512|-112.796021|194.937607|east|8257|F (Upper Maze)
skyshrine|2408.984619|-1514.171509|530|2268.837891|-1598.168579|364|skyshrine|1353.010986|-1107.630859|194.937607|north|8258|G (Upper Maze)
skyshrine|1757.903687|-1728.083862|530|1673.62207|-1914.256348|364|skyshrine|2976.443604|-1735.512695|194.937607|south|8259|H (Upper Maze)
skyshrine|1490.102295|-1958.942749|530|1368.093384|-2058.873047|364|skyshrine|1620.411621|-747.177063|194.937607|north|8260|I (Upper Maze)
skyshrine|2729.165527|-1781.730591|530|2494.935303|-1869.680786|364|skyshrine|1715.32019|-1285.270264|194.937607|south|8261|J (Upper Maze)
skyshrine|2523.708008|54.702179|354|2391.842285|-201.212326|168|skyshrine|1534.300903|-564.759399|374.844086|south|8262|K (Lower Maze)
skyshrine|1759.389648|-431.153534|354|1664.451538|-519.215759|168|skyshrine|2075.69458|-1104.921631|194.937607|north|8263|L (Lower Maze)
skyshrine|2297.425537|-586.270996|354|2209.837646|-721.977844|168|skyshrine|1446.671387|-204.601425|374.844086|north|8264|M (Lower Maze)
skyshrine|2389.148682|-879.399353|354|2294.605713|-969.902588|168|skyshrine|1714.528931|-1287.986816|374.844086|south|8265|N (Lower Maze)
skyshrine|2388.895508|-1059.03772|354|2298.781738|-1167.159668|168|skyshrine|1984.062256|-2006.952637|194.937607|west|8266|O (Lower Maze)
skyshrine|2029.052979|-1199.536987|354|1939.897949|-1393.499512|168|skyshrine|1446.766357|-1104.003784|374.844086|south|8267|P (Lower Maze)
skyshrine|2673.75293|-1150.010742|354|2548.891113|-1238.843018|168|skyshrine|2694.26123|-475.366119|374.843842|west|8268|Q (Lower Maze)
skyshrine|1669.20459|-1931.262939|354|1580.432373|-2099.645508|168|skyshrine|2980.007568|-1466.267334|374.844086|south|8269|R (Lower Maze)
skyshrine|1848.077637|-1940.22998|354|1765.729614|-2108.244629|168|skyshrine|1716.087402|-1106.765747|374.844086|south|8270|S (Lower Maze)
skyshrine|2268.867188|-1870.592285|354|2062.857178|-1958.140503|168|skyshrine|2341.358398|-922.311829|374.844086|west|8271|T (Lower Maze)
skyshrine|2051.280518|-1767.303711|354|1923.547729|-1871.372437|168|skyshrine|1587.389282|-1083.884399|10|north|8272|U (Lower Maze Exit)
soldunga|-429.00595|-518.2545|82.43775|-440.3698|-529.9748|69.46876|lavastorm|792.7944|226.54079|127.0626|north|8273|
soldunga|-158.74538|-582.98846|25.93757|-173.13052|-600.8474|13.5|soldungb|-165.64006|-595.95325|14.00001|east|8274|
soldunga|-267.71368|-499.6208|32.469|-286.4919|-514.9741|21.50068|soldungb|-275.43698|-507.89645|22.00007|north|8275|
soldunga|-357.65027|-400.8662|18.469|-377.14896|-409.10037|6.5|soldungb|-364.38525|-406.96335|8.00061|east|8276|
soldunga|-1068.5342|-521.97455|8.468|-1087.3099|-541.0278|-4.5|soldungb|-1081.8728|-525.0678|-3.99933|west|8277|
soldungb|-399.03705|-259.03305|-101.49975|-410.3492|-270.10074|-112.46789|lavastorm|909.7886|484.4937|51.68846|north|8278|
soldungb|-158.7449|-540.48706|35.46801|-173.13087|-581.9148|13.50001|soldunga|-166.26572|-572.43774|15.36568|west|8279|
soldungb|-285.99802|-499.99988|32.469|-300.55658|-514.97473|21.50032|soldunga|-299.45206|-508.9391|22.00068|south|8280|
soldungb|-350.69205|-379.6345|19.469|-371.41724|-399.51303|7.50061|soldunga|-364.5485|-391.23447|8|west|8281|
soldungb|-1076.369|-535.69244|15.14985|-1089.6732|-559.9331|-4.49978|soldunga|-1082.4161|-549.9956|-4|east|8282|
soltemple|244.12936|62.16157|9.46801|219.71382|44.40855|-1.5|lavastorm|1346.5154|330.9555|146.18803|south|8283|
southkarana|-8555.652|1180.0411|43.96554|-8569.452|1132.5776|-0.49951|lakerathe|4352.1543|1158.1426|-0.00099|south|8284|
southkarana|2900.7424|943.8237|17.62869|2821.0583|862.6617|-36.35359|northkarana|-4472.2773|1208.0149|-34.40621|north|8285|
southkarana|-3110.108|895.7489|2.51552|-3126.1748|861.37585|-12.43886|paw|-103.68317|16.82486|0|east|8286|
sro|-3172.9165|1030|38.83512|-3225.5017|1057.2826|-30|innothule|2537.8433|1157.3354|-28.67019|south|8287|
sro|1526.3276|9.2565|131.79372|1478.4244|292.95505|1.14858|oasis|-1859.2316|182.4601|2.40674|north|8288|
steamfont|-2064.9805|535.8183|-98.656|-2077.9038|521.43134|-111.624886|akanon|57.0521|-77.2135|0|south|8289|
steamfont|608.0137|2214.5156|26.76795|559.31915|2202.571|-113.74988|lfaydark|930.67554|-2166.4104|-4.78132|west|8290|
stonebrunt|-3674.3694|2932.5354|-22.2185|-3707.8962|2908.1501|-40.18739|warrens|-100.58289|1145.3489|-110.96876|north|8291|
swampofnohope|2987.3745|3344.8276|137.7188|2941.3796|3248.2375|-34.48276|cabeast|-77.08169|-559.291|0|west|8292|
swampofnohope|3244.8276|3072.9558|137.719|3128.713|2986.207|-68.96553|cabeast|-181.22302|-455.99915|0|north|8293|
swampofnohope|5372.6494|1621.0674|491.25168|4752.186|601.56647|-159.59073|fieldofbone|-2631.6843|506.4941|8.62539|north|8294|
swampofnohope|-3570.5723|3672.4678|463.9808|-4000|2239.9873|-150|firiona|2799.6116|2990.437|-81.78533|south|8295|West
swampofnohope|-2810.1226|-1689.7367|914.9941|-4110.232|-3271.3481|-115.13223|firiona|2821.06|-2125.9187|-59.86444|south|8296|East
swampofnohope|2029.5015|-4403.036|127.86031|1757.3336|-4617.994|27.35521|trakanon|1571.9711|4444.0215|-280.2918|north|8297|
templeveeshan|-1175.081543|1449.807739|-104.156326|-1202.301147|1417.482666|-169.557587|westwastes|1368.320801|693.806396|-199.716858|south|8298|West Wing
templeveeshan|1239.23645|-1849.593018|235.718643|1224.473999|-1869.216675|151.532776|westwastes|1368.320801|693.806396|-199.716858|south|8299|North Wing
templeveeshan|-579.596802|-1689.458374|15.81241|-599.797791|-1709.273438|-35.031151|westwastes|1368.320801|693.806396|-199.716858|south|8300|East Wing
thurgadina|-1237.122925|63.387321|32.585781|-1272.855469|-50.530041|-19.003269|greatdivide|55.197948|-142.205566|96.718948|south|8301|
thurgadina|326.271698|68.877808|47.779202|258.047455|-43.429199|-8.11077|thurgadinb|111.384407|44.511292|-0.99999|north|8302|Main
thurgadina|-594.150085|-52.92308|-51.270649|-654.859863|-120.191772|-132.039108|thurgadinb|-749.984131|-64.215027|-99.968727|north|8303|Pit
thurgadinb|-75.10656|913.774902|-36.281288|-136.754105|840.283508|-57.945061|greatdivide|-1655.676147|2077.839355|114.219101|west|8304|
thurgadinb|86.217163|96.467041|48.650639|7.86716|-22.134769|-13.76079|thurgadina|236.404663|34.2103|-0.99946|south|8305|Main
thurgadinb|-772.438538|-13.83297|-42.14333|-851.663818|-106.40377|-118.541634|thurgadina|-667.668762|-83.533012|-99.968719|south|8306|Pit
tox|2574.357|305.59912|-33.93725|2550.955|289.213|-48.90771|erudnext|-1552.1493|-184.0366|-47.9687|north|8307|
tox|-495.14096|2684.4006|-19.78401|-527.41|2655.2383|-38.74931|kerraridge|416.01083|-930.8792|20.00018|west|8308|
tox|-2613.3655|-417.68668|-26.62475|-2628.0054|-470|-45.59351|paineel|852.5732|196.1092|0|west|8309|
trakanon|4095.8284|1638.6888|-287.71283|3995.098|1376.9056|-361.28003|emeraldjungle|-3416.803|1518.1848|-344.46848|north|8310|
trakanon|1500.6564|4591.247|-78.10314|1311.5242|4358.4067|-300.81067|swampofnohope|1726.4244|-4536.818|83.89919|south|8311|
unrest|113.16317|340.06845|18.469|72.31587|319.68155|-0.5|cauldron|-2014.3019|-627.3329|90.00108|north|8312|
velketor|673.998962|-21.03229|-71.722328|614.756714|-230.383713|-191.486023|greatdivide|-6774.588379|3335.055908|-39.99894|north|8313|
wakening|-459.77301|-5093.630371|-24.941259|-778.209534|-5212.646484|-240.649704|kael|-136.02597|3197.936035|-399.84375|east|8314|
