id|wowid|starterwowid|enabled|always_gen|Name|override_quality|override_item_class_id|override_item_subclass_id|itemtype|foodtype|bait_potency|icon|price|override_buy_stack_price|bagtype|orig_bagtype|bagslots|stacksize|orig_stacksize|damage|delay|alt_damage|alt_delay|alt_dps|classes|slots|aagi|ac|acha|adex|aint|asta|astr|awis|hp|mana|resistmagic|resistdisease|resistpoison|resistcold|resistfire|nodrop|norent|bagsize|source_tradeskill|item_display_file|material|color|bagwr|banedmgamt|banedmgbody|banedmgrace|bardtype|bardvalue|book|casttime|casttime_|deity|elemdmgtype|elemdmgamt|factionamt1|factionamt2|factionamt3|factionamt4|factionmod1|factionmod2|factionmod3|factionmod4|booktextname|focuseffect|fvnodrop|itemclass|light|lore|magic|maxcharges|races|range|reclevel|recskill|reqlevel|sellrate|size|skillmodtype|skillmodvalue|tradeskills|weight|booktype|recastdelay|recasttype|stackable|clickeffect|clickeffect_wow|clickequipwowid|clickessencewowid|clicktype|clicklevel|clicklevel2|proceffect|procrate|proclevel|proclevel2|procenchant_spellIDWOW|procenchant_effectIDEQ|worneffect|worntype|wornlevel|wornlevel2|worn_wow_spellid|focustype|scrolleffect|scrolltype|source|clickunk7|procunk1|procunk7|wornunk7|focusunk7|scrollunk7|clickname|wornname|bardeffect|bardeffecttype|bardlevel2|bardlevel|bardunk1|bardunk7|gmflag|soulbound|wowid_head|wowid_neck|wowid_shoulder|wowid_back|wowid_wrists|wowid_hands|wowid_waist|wowid_legs|wowid_feet|wowid_finger|wowid_trinket|wowid_ranged|wowid_mainhand
27156|106509|-1|1|0|Matchless Dragonspine Vambraces|-1|-1|-1|10|0|0|622|0|-1|0|0|0|1|1|0|0|0|0|0|927|128|0|19|0|0|0|0|12|0|0|0|0|8|0|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Matchless Dragonspine Vambraces|1|-1|16383|0|0|0|0|1|1|0|0|0|14|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27157|106510|-1|1|0|Matchless Dragonskull Helm|-1|-1|-1|10|0|0|746|0|-1|0|0|0|1|1|0|0|0|0|0|927|4|0|19|0|0|12|8|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|2|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Matchless Dragonskull Helm|1|-1|16383|0|0|0|0|1|1|0|0|0|32|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27158|106511|-1|1|0|Matchless Dragonskin Mask|-1|-1|-1|10|0|0|770|0|-1|0|0|0|1|1|0|0|0|0|0|927|8|0|14|12|0|0|0|0|0|0|0|0|0|0|0|8|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Matchless Dragonskin Mask|1|-1|16383|0|0|0|0|1|1|0|0|0|17|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27159|106512|-1|1|0|Matchless Dragonhide Breastplate|-1|-1|-1|10|0|0|621|0|-1|0|0|0|1|1|0|0|0|0|0|927|131072|7|35|7|7|7|7|7|7|90|90|7|7|7|7|7|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Matchless Dragonhide Breastplate|1|-1|16383|0|0|0|0|1|2|0|0|0|55|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27160|106513|-1|1|0|Matchless Dragonhide Belt|-1|-1|-1|10|0|0|503|0|-1|0|0|0|1|1|0|0|0|0|0|927|1048576|7|13|0|0|0|0|0|0|0|0|0|0|11|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Matchless Dragonhide Belt|1|-1|16383|0|0|0|0|1|1|0|0|0|22|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27161|106514|-1|1|0|Matchless Dragonwing Cloak|-1|-1|-1|10|0|0|663|0|-1|0|0|0|1|1|0|0|0|0|0|927|256|0|15|0|0|0|0|7|11|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Matchless Dragonwing Cloak|1|-1|16383|0|0|0|0|1|2|0|0|0|52|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27169|106515|-1|1|0|Skull Shield|-1|-1|-1|8|0|0|976|0|-1|0|0|0|1|1|0|0|0|0|0|413|16384|0|23|0|10|0|10|0|0|35|35|15|0|0|0|0|-1|-1|0|-1|IT215|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Skull Shield|1|0|16383|0|50|0|0|1|3|0|0|0|45|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27170|106516|-1|1|0|Asherah's Torch of Guidance|-1|-1|-1|11|0|0|559|1|-1|0|0|0|1|1|0|0|0|0|0|32767|24576|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT36|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|2|Guide Item|1|-1|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|36|96247|113800|114800|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27171|106517|-1|1|0|A Stein|-1|-1|-1|11|0|0|708|0|-1|0|0|0|1|1|0|0|0|0|0|32767|24576|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Guide Item|1|0|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|120542
27172|106518|-1|1|0|A Broom|-1|-1|-1|11|0|0|889|0|-1|0|0|0|1|1|0|0|0|0|0|32767|24576|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Guide Item|1|0|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|120543
27173|106519|-1|1|0|A Shovel|-1|-1|-1|11|0|0|891|0|-1|0|0|0|1|1|0|0|0|0|0|32767|24576|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Guide Item|1|0|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|120544
27174|106520|-1|1|0|A Mandolin|-1|-1|-1|24|0|0|551|0|-1|0|0|0|1|1|0|0|0|0|0|32767|16384|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT11502|0|0|0|0|0|0|24|20|0|10|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Guide Item|1|-1|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|722|96970|113801|114801|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27175|106521|-1|1|0|A Shield|-1|-1|-1|8|0|0|805|0|-1|0|0|0|1|1|0|0|0|0|0|32767|16384|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT202|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Guide Item|1|0|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27176|106522|-1|1|0|A Shield|-1|-1|-1|8|0|0|805|0|-1|0|0|0|1|1|0|0|0|0|0|32767|16384|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT223|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|5|*Guide Item|1|0|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27177|106523|-1|1|0|A Shield|-1|-1|-1|8|0|0|972|0|-1|0|0|0|1|1|0|0|0|0|0|32767|16384|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT210|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|7|*Guide Item|1|0|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27178|106524|-1|1|0|A Mace|-1|-1|-1|3|0|0|578|0|-1|0|0|0|1|1|9|36|9|36|2.5|32767|24576|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT130|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Guide Item|1|0|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27179|106525|-1|1|0|A Two Handed Sword|-1|-1|-1|1|0|0|519|0|-1|0|0|0|1|1|15|40|15|40|3.75|32767|8192|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT95|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Guide Item|1|0|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27180|106526|-1|1|0|A Bow|-1|-1|-1|5|0|0|597|0|-1|0|0|0|1|1|0|0|0|0|0|32767|2048|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Guide Item|0|0|16383|75|0|0|0|1|1|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27181|106527|-1|1|0|Breastplate of Desire|-1|-1|-1|10|0|0|624|0|-1|0|0|0|1|1|0|0|0|0|0|32767|131072|0|40|0|0|0|0|0|0|100|0|0|0|0|0|0|0|-1|0|-1|IT63|3|13107200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Guide Item|1|0|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|0|-1|-1|-1|0|0|0|1214|0|50|0|0|0|1214|2|0|0|98180|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27183|106528|-1|1|0|Vambraces of Desire|-1|-1|-1|10|0|0|546|0|-1|0|0|0|1|1|0|0|0|0|0|32767|128|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|3|13107200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Guide Item|1|-1|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|1217|97097|113802|114802|1|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27184|106529|-1|1|0|Gauntlets of Desire|-1|-1|-1|10|0|0|531|0|-1|0|0|0|1|1|0|0|0|0|0|32767|4096|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|3|13107200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Guide Item|1|-1|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|994|97055|113803|114803|1|49|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27185|106530|-1|1|0|Bracer of Desire|-1|-1|-1|10|0|0|671|0|-1|0|0|0|1|1|0|0|0|0|0|32767|1536|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|3|13107200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Guide Item|1|-1|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|1211|97082|113804|114804|1|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27186|106531|-1|1|0|Boots of Desire|-1|-1|-1|10|0|0|524|0|-1|0|0|0|1|1|0|0|0|0|0|32767|524288|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|3|13107200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Guide Item|1|-1|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|970|97041|113805|114805|1|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27187|106532|-1|1|0|Helm of Desire|-1|-1|-1|10|0|0|628|0|-1|0|0|0|1|1|0|0|0|0|0|32767|4|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|3|13107200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Guide Item|1|-1|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|354|96745|113806|114806|1|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27188|106533|-1|1|0|Breastplate of Oasis|-1|-1|-1|10|0|0|624|0|-1|0|0|0|1|1|0|0|0|0|0|32767|131072|0|40|0|0|0|0|0|0|100|0|0|0|0|0|0|0|-1|0|-1|IT63|3|3302550|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Guide Item|1|0|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|0|-1|-1|-1|0|0|0|1214|0|50|0|0|0|1214|2|0|0|98181|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27190|106534|-1|1|0|Vambraces of Oasis|-1|-1|-1|10|0|0|546|0|-1|0|0|0|1|1|0|0|0|0|0|32767|128|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|3|3302550|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Guide Item|1|-1|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|1217|97098|113807|114807|1|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27191|106535|-1|1|0|Gauntlets of Oasis|-1|-1|-1|10|0|0|531|0|-1|0|0|0|1|1|0|0|0|0|0|32767|4096|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|3|3302550|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Guide Item|1|-1|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|994|97056|113808|114808|1|49|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27192|106536|-1|1|0|Bracer of Oasis|-1|-1|-1|10|0|0|671|0|-1|0|0|0|1|1|0|0|0|0|0|32767|1536|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|3|3302550|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Guide Item|1|-1|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|1211|97083|113809|114809|1|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27193|106537|-1|1|0|Boots of Oasis|-1|-1|-1|10|0|0|524|0|-1|0|0|0|1|1|0|0|0|0|0|32767|524288|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|3|3302550|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Guide Item|1|-1|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|970|97042|113810|114810|1|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27194|106538|-1|1|0|Helm of Oasis|-1|-1|-1|10|0|0|628|0|-1|0|0|0|1|1|0|0|0|0|0|32767|4|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|3|3302550|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Guide Item|1|-1|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|354|96746|113811|114811|1|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27197|106539|-1|1|0|Friggan Kriggan Doll|-1|-1|-1|11|0|0|720|0|-1|0|0|0|1|1|0|0|0|0|0|32767|24576|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|-1|IT67|0|4280000000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||-1|0|0|0|*Guide Item|1|0|16383|0|0|0|0|1|0|-1|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|-1|0|0|0|0|0|-1|0|0|0|0|0|-1|0|13THFLOOR|-1|0|-1|-1|-1|-1|||-1|0|0|0|0|-1|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|120545
27198|106540|-1|1|0|Stout Bulwark|-1|-1|-1|8|0|0|758|0|-1|0|0|0|1|1|0|0|0|0|0|413|16384|0|40|0|8|8|8|8|8|45|40|20|0|0|0|0|-1|-1|0|-1|IT11018|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*This heavy shield weighs on your arm|1|0|16383|0|50|0|0|1|3|0|0|0|75|0|0|0|0|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27200|106541|-1|1|0|Stronghorn's Horn|-1|-1|-1|3|0|0|1219|0|-1|0|0|0|1|1|18|30|18|30|6|17407|8192|0|0|0|0|0|15|7|0|25|0|0|15|0|0|0|0|-1|0|-1|IT15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Stronghorn's Horn|1|-1|16383|0|0|0|0|1|2|0|0|0|75|0|0|0|3|0|-1|-1|-1|0|0|0|904|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27201|106542|-1|1|0|Ice Burrower Skin|-1|-1|-1|10|0|0|1238|1|-1|0|0|0|1|1|0|0|0|0|0|16448|131072|3|24|0|8|0|12|6|0|23|0|0|0|7|15|0|0|-1|0|-1|IT63|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Ice Burrower Skin|1|0|13059|0|0|0|0|1|2|0|0|0|12|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27202|106543|-1|1|0|Icehackle's Pelt|-1|-1|-1|10|0|0|662|1|-1|0|0|0|1|1|0|0|0|0|0|16448|256|3|15|9|0|0|0|0|0|34|0|0|0|0|5|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Icehackle's Pelt|1|-1|13059|0|0|0|0|1|2|0|0|0|7|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27203|106544|-1|1|0|Vitaela's Talisman|-1|-1|-1|10|0|0|510|0|-1|0|0|0|1|1|0|0|0|0|0|32767|32|4|5|4|4|4|4|4|4|10|10|4|4|4|4|4|0|1|0|-1|IT63|0|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Vitaela's Talisman|1|-1|16383|0|0|0|0|1|0|0|0|0|5|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27204|106545|-1|1|0|Mazi's Talisman|-1|-1|-1|10|0|0|510|0|-1|0|0|0|1|1|0|0|0|0|0|32767|32|4|5|4|4|4|4|4|4|10|10|4|4|4|4|4|0|1|0|-1|IT63|0|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Mazi's Talisman|1|-1|16383|0|0|0|0|1|0|0|0|0|5|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27205|106546|-1|1|0|Bratavar's Talisman|-1|-1|-1|10|0|0|510|0|-1|0|0|0|1|1|0|0|0|0|0|32767|32|4|5|4|4|4|4|4|4|10|10|4|4|4|4|4|0|1|0|-1|IT63|0|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Bratavar's Talisman|1|-1|16383|0|0|0|0|1|0|0|0|0|5|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27206|106547|-1|1|0|Pantrilla's Talisman|-1|-1|-1|10|0|0|510|0|-1|0|0|0|1|1|0|0|0|0|0|32767|32|4|5|4|4|4|4|4|4|10|10|4|4|4|4|4|0|1|0|-1|IT63|0|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Pantrilla's Talisman|1|-1|16383|0|0|0|0|1|0|0|0|0|5|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
