zone_shortname|creature_name|hail_text
soltemple|Gardern|I am Gardern, listed among the chosen of Solusek Ro. I hold the lore to the Staff of Temperate Flux and the Weeping Wand - items coveted by my Wizardly brethren.
soltemple|Gavel_the_Temperant|May the fires of Solusek Ro warm your innards! I am Gavel the Temperant. I work with Sister Blaize to forge the most elegant finery for clerics known to man or beast. Because we have no need for material wealth here in the temple, we ask that you retrieve ingots and icons from the lost or fallen brothers and sisters of our order. When mixed with some enchanted, galvanized, vulcanized, or magnetized platinum into an alloy, the items I can forge are splendid indeed!
soltemple|Genni|I am Genni of the temple of Solusek Ro. I serve as custodian of the lambent stones.
soltemple|Joyce|I am Joyce of the Temple of Solusek Ro. I am the guardian of four of the items of the elementalist. If you are a magician, ask me about the Robe of the Elements, the Clay Bracelet, the Earthen Boots or the Circlet of Mist
soltemple|Lon_the_Redeemed|Welcome, friend. I am one of the redeemed. I once walked the path of evil and woe. My talents were those of the House of V'ree of Neriak. I now serve the Burning Prince. Are you a rogue in need of redemption also?
soltemple|Lord_Lyfyx_of_Burwood|Lord Lyfyx of Burwood bows as a courtesy. His face gleams as if tinged with red. 'Greetings, my friend. Welcome to the Temple of Ro, sanctuary to those who follow the words of the Burning Prince.'
soltemple|Lord_Searfire|Greetings! May the glory of Solusek Ro burn in your veins. I am the forge master of this temple. Called to service by the Burning Prince. Should you ever need my service and find me gone. have no fear. I shall return. I must occasionally venture to other realms in service of the temple. I shall always return. this is my eternal home.
soltemple|Ostorm|I am Ostorm of the Temple of Solusek Ro, guardian of the sacred crystal of Kintaz. Be wary and keep your distance, lest the proximity of the crystal steal your memories.
soltemple|Romar_Sunto|I am Romar Sunto, servant of Solusek Ro. I am searching for the coin of the mighty enchanter Tash - if you are interested in helping me acquire it, I will reward you with a powerful spell. I am also a dispenser of the Staff of Ro, sometimes also called darkwood staves.
soltemple|Solomen|Ah, I see you have found my study. This is where I study and scribe the history of magic in Norrath.
soltemple|Sultin|I am Sultin - keeper of the three Incandescents of power and the Rod of Insidious Glamour. If you are an Enchanter, perhaps we can deal.
soltemple|Syllina|Hello, I am Syllina, follower of Solusek Ro and keeper of the Shadow Lore.
soltemple|Terblyn_Zelbus|Greetings. $N. I am the wizard known as Terblyn Zelbus. I became a merchant after I couldn't handle the pressures of being one of Al'Kabor's assistants. He's an old fogey, but don't tell him I said that. I don't think he likes short people very much.
soltemple|Vilissia|I am Vilissia, chosen of Solusek Ro. I am a practitioner in the wizardly arts, and keeper of lore for the runescale cloak, Tishan's kilt and the acumen mask.
soltemple|Vira|I am Vira, elementalist of Solusek Ro. I guard the secrets of the tools of elemental summoning. If you are a magician, you might be interested.
soltemple|Vurgo|Welcome! I am Vurgo, follower of Solusek Ro and holder of the harvester and the Words of Darkness.
soltemple|Walthin_Fireweaver|Greetings, $N. I am Walthin Fireweaver of the Temple of Solusek Ro. I am the protector of an ancient armor invented by long dead bards of the temple. This armor will help any bard in their journey across Norrath. Are you a bard that would desire to own some of this armor?
soltemple|an_undead_knight|Away from this place of torment! Make haste and flee before you, too, share my gruesome fate!!
soltemple|an_undead_knight_|Leave this place or find yourself bound to this land as I am.
southkarana|#Brother_Qwinn|In the name of the Brotherhood of the Lost Circle, I greet you.
southkarana|#Sentry_Alechin|Please, heed my warning. Begone before nightfall. There are evil beasts that lurk this land. Begone!
southkarana|#Zrithsadioun|Zrithsadioun curls his lips back, revealing a row of jagged fangs lining his monstrous jaw. Arching his hunched, boney spine, the old and almost sickly looking gnoll glares down upon you with his yellow eyes, 'What $R come to Zrithsadioun for? He cares nothing for $R -- Zrithsadioun cares nothing for anyone but Zrithsadioun. Go. Now. Zrithsadioun is occupied with more important task than speaking with $R, but soon his belly will grow with pain of hunger, and then young $R may return...' The haggard gnoll swipes his black tongue quickly across his maw and then snaps at you with a snarling growl, 'Yes! Then you come back... then Zrithsadioun have use for young $R that be of Zrithsadioun's while.' Another growl leaves the gnoll as he continues to eye you -- warily and in unveiled agitation.
southkarana|Baenar_Swiftsong|Please, I am trying to work here. If you bother me I will write a horrible song about you and sing it from the mountain tops!
southkarana|Brother_Drash|Follow path of life. Rodcet Nife is only true way.
southkarana|Kelkim_Menkia|Kelkim Menkia sighs as she looks over her lute. 'My lute was mangled by those damnable gnolls. I have no idea how I'm going to get a new set of strings for it. They were so rare.'
southkarana|Lord_Grimrot|Welcome to my field of decay. Won't you be so kind as to attack me? I have need of more bodies to join my diseased legion. Try it, maybe you shall win and gain my trusty Pestilence.
southkarana|Shakrn_Meadowgreen|Hail. I am Shakrn Meadowgreen, Warrior extraordinaire and Master Armorer of the Meadowgreen family. My brother and I craft armor for the bravest warriors in the land -- do you think you qualify?
southkarana|Ulan_Meadowgreen|Greetings. I am Ulan Meadowgreen of the family Meadowgreen. My brother and I are the best Armorers in all of Norrath. We craft armor for the bravest warriors in the land. If you are a Warrior of renown, and are interested in our armor, I have some mighty labors which you might attempt for me.
southkarana|Vhalen_Nostrolo|Nice to meet you. Do not the plains of Karana abound with life? This land is truly blessed by the gods. Would you like to hear a tune or will you pass up the opportunity?
southkarana|a_hermit|Huh!? Leave now before my pets devour you!
sro|Andad_Filla|Hello, traveler, please do not bother me right now. I am waiting for someone.
sro|Ortallius|Welcome to the lands of Ro. Stand and fight with me. We shall fight to reclaim the desert in the name of Solusek Ro. Death to all dervish cutthroats!!
sro|Rathmana_Allin|Company?! Way out here in the desert of Ro? This is a pleasant surprise! Won't you stay for a while? I am sure the desert has dried your throat. I have supplies if necessary. At a price, of course. Are you traveling or are you here on business?
sro|Smith_Tv`ysa|I am Tv`ysa, guardian of the Concordance of Research.
steamfont|Brona_Frugrin|Well met, $N! What brings you out this way? Are you interested in becoming an observer? No, you look like the adventuring type. The wilds of the Steamfont Mountains is as far as my body goes. But through my duties as an observer, my mind travels the cosmos.
steamfont|Byrola_Bendil|I really enjoy the evenings in the Steamfont Mountains. The air is so fresh!
steamfont|Ennixy_Frennor|Unless you have something to tell me about yourself that I could possibly be interested in, be gone!
steamfont|Feddi_Dooger|You should be very careful at night. Not all beasts are easily discernible. Some are closer than you think. I am sort of scared. Are there Watchmen nearby or are we all alone out here?
steamfont|Fodin_Frugrin|Hello $N. Have you ever peered beyond our little world? Somewhere out there in the vast darkness is a world filled with great technology and adventure. Our people should concentrate on reaching these distant worlds beyond the sparkling skies.
steamfont|Forpar_Fizfla|Get out you pesky $R! I don't need any $R germs! Out, ye filthy beast!
steamfont|Frugo_Prigdish|Greetings! I hope the walk out to the windmills was not too dangerous. You must be careful not to be snatched up by the slavers around these parts.
steamfont|Genda_Minyte|Hello. I love to come out and gaze at the sky. Isn't it beautiful?
steamfont|Jogl_Doobraugh|Hellooo!! My name is Jogl, master engineer with the Eldrithch Collective. And this here is Charlotte. Pay no mind to her, She won't bite unless you attack me.
steamfont|Nilit_Druzlit|Eh? Eh?! Talk not now! My creation is running wild! Destroy it for me. please! If you do you can keep whatever parts you want from it.
steamfont|Phiz_Frugrin|Hello my friend. Good to meet you.
steamfont|Renux_Herkanor|BOO! I'm sure you didn't expect to see me here, but you've left quite a trail. Why did you go to all the trouble to get this scrap of parchment? What can be so important about it that Father would risk all for it? No matter, Hanns will figure it out. Now, will you tell me where to find Stanos?
steamfont|Tindo_Frugrin|Greetings! It is good to see a new face out here. I am Tindo Frugrin, observer for the Eldritch Collective.
steamfont|Watchman_Mylz|Greetings! You may rest inside one of the windmills. I will be on guard. No need for you to worry.
steamfont|Yendar_Starpyre|Hail, traveler! I sense you did not simply chance upon my isolation here, but are instead seeking me for something.
steamfont|Zondo_Hyzill|Glad to meet you. Our Cargo Clockwork is marvelous, no?
stonebrunt|#Giang_Yin|Giang Yin looks down upon the creature standing beneath him and speaks. 'You are brave to approach a titan such as Giang Yin. I pray that the spirits have granted you honor and respect as well as courage.'
stonebrunt|#Old_Ghostback|Old Ghostback looks down upon the creature standing beneath him and speaks. 'You are brave to approach a titan such as Old Ghostback. I pray that the spirits have granted you honor and respect as well as courage.
stonebrunt|#Prowler_of_the_Jungle|Prowler of the Jungle crouches and narrows his eyes, examining $N attentively. 'I am Prowler of the Jungle, stalker of the corrupt, hunter of the impure. I am the guardian spirit of those who tread silently across the lands destroying that which has been tainted.'
stonebrunt|#Snowbeast|Snowbeast emits a low rumble and slowly nods his head in $N's direction. 'I applaud your courage little one. You must either be strong of spirit or weak of mind to show such little fear of me. I am the embodiment of primal instincts and bestial rage and protector of the mighty warrior beasts.
